index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-7.05075,-59.40619,367.0,0.46,0.64,2015-08-05,1648,N,VIIRS,h,1,353.1,917.4,0.0,,,,2015,8,5,16,48,2015-08-05 16:48:00,Aug,POINT (-59.40619 -7.05075)
1,-7.00415,-59.41588,353.4,0.56,0.51,2015-07-30,1701,N,VIIRS,n,1,309.4,192.7,0.0,,,,2015,7,30,17,1,2015-07-30 17:01:00,Jul,POINT (-59.41588 -7.00415)
2,-7.04815,-59.488319999999995,339.8,0.57,0.52,2015-07-30,1701,N,VIIRS,n,1,295.7,59.0,0.0,,,,2015,7,30,17,1,2015-07-30 17:01:00,Jul,POINT (-59.48831999999999 -7.04815)
3,-7.00892,-59.415240000000004,348.2,0.56,0.51,2015-07-30,1701,N,VIIRS,n,1,311.0,220.0,0.0,,,,2015,7,30,17,1,2015-07-30 17:01:00,Jul,POINT (-59.41524 -7.00892)
4,-7.00961,-59.4203,208.0,0.56,0.52,2015-07-30,1701,N,VIIRS,l,1,321.9,270.1,0.0,,,,2015,7,30,17,1,2015-07-30 17:01:00,Jul,POINT (-59.4203 -7.00961)
5,-7.04886,-59.49349,337.3,0.57,0.52,2015-07-30,1701,N,VIIRS,n,1,303.6,59.0,0.0,,,,2015,7,30,17,1,2015-07-30 17:01:00,Jul,POINT (-59.49349 -7.04886)
6,-7.049289999999999,-59.493669999999995,317.3,0.45,0.47,2015-07-31,546,N,VIIRS,n,1,291.3,1.6,0.0,,,,2015,7,31,5,46,2015-07-31 05:46:00,Jul,POINT (-59.49366999999999 -7.049289999999999)
7,-7.00545,-59.41758000000001,319.9,0.45,0.47,2015-07-31,546,N,VIIRS,n,1,292.0,2.2,0.0,,,,2015,7,31,5,46,2015-07-31 05:46:00,Jul,POINT (-59.41758000000001 -7.00545)
8,-7.00917,-59.422369999999994,308.1,0.45,0.47,2015-07-31,546,N,VIIRS,n,1,291.6,1.8,0.0,,,,2015,7,31,5,46,2015-07-31 05:46:00,Jul,POINT (-59.42236999999999 -7.00917)
9,-7.00977,-59.41823,316.2,0.45,0.47,2015-07-31,546,N,VIIRS,n,1,291.3,1.9,0.0,,,,2015,7,31,5,46,2015-07-31 05:46:00,Jul,POINT (-59.41823 -7.00977)
