index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-6.8279,-45.7102,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,100,6.2,,7303.4,0.0,D,471.0,318.7,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7102 -6.8279)
1,-6.8049,-45.6424,,1.5,1.2,2018-09-16,1312,Terra,MODIS,76,6.2,,28.8,0.0,D,330.5,303.8,2018,9,16,13,12,2018-09-16 13:12:00,Sep,POINT (-45.6424 -6.8049)
2,-6.8157,-45.6442,,1.5,1.2,2018-09-16,1312,Terra,MODIS,79,6.2,,33.8,0.0,D,332.3,304.7,2018,9,16,13,12,2018-09-16 13:12:00,Sep,POINT (-45.6442 -6.8157)
3,-6.8323,-45.7455,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,100,6.2,,734.1,0.0,D,368.9,299.8,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7455 -6.8323)
4,-6.8054,-45.7198,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,46,6.2,,114.7,0.0,D,330.6,305.2,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7198 -6.8054)
5,-6.8444,-45.7079,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,89,6.2,,255.9,0.0,D,342.3,303.4,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7079 -6.8444)
6,-6.8236,-45.6758,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,97,6.2,,432.7,0.0,D,355.1,308.4,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.6758 -6.8236)
7,-6.8279,-45.7102,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,100,6.2,,7303.4,0.0,D,471.0,318.7,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7102 -6.8279)
8,-6.807,-45.6775,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,52,6.2,,84.1,0.0,D,327.6,305.7,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.6775 -6.807)
9,-6.8113,-45.7119,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,90,6.2,,268.1,0.0,D,344.1,305.5,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7119 -6.8113)
10,-6.834,-45.6813,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,89,6.2,,239.7,0.0,D,342.2,305.6,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.6813 -6.834)
11,-6.822,-45.7178,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,100,6.2,,6376.0,0.0,D,463.0,316.6,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7178 -6.822)
12,-6.8175,-45.6836,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,100,6.2,,1214.6,0.0,D,386.9,309.4,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.6836 -6.8175)
13,-6.8386,-45.7159,,3.9,1.8,2018-09-16,1604,Aqua,MODIS,98,6.2,,482.5,0.0,D,357.6,305.4,2018,9,16,16,4,2018-09-16 16:04:00,Sep,POINT (-45.7159 -6.8386)
14,-6.8559,-45.7402,,1.1,1.0,2018-09-17,130,Terra,MODIS,64,6.2,,7.8,0.0,N,309.3,295.2,2018,9,17,1,30,2018-09-17 01:30:00,Sep,POINT (-45.7402 -6.8559)
15,-6.8573,-45.7502,,1.1,1.0,2018-09-17,130,Terra,MODIS,52,6.2,,6.9,0.0,N,308.6,295.9,2018,9,17,1,30,2018-09-17 01:30:00,Sep,POINT (-45.7502 -6.8573)
16,-6.8012,-45.6884,,1.1,1.0,2018-09-17,130,Terra,MODIS,75,6.2,,8.7,0.0,N,308.6,293.3,2018,9,17,1,30,2018-09-17 01:30:00,Sep,POINT (-45.6884 -6.8012)
17,-6.8671,-45.7238,,1.3,1.1,2018-09-19,1343,Terra,MODIS,31,6.2,,10.4,0.0,D,316.4,293.6,2018,9,19,13,43,2018-09-19 13:43:00,Sep,POINT (-45.7238 -6.8671)
