index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-14.3854,-59.92389,340.0,0.48,0.48,2016-09-28,1708,N,VIIRS,n,1,310.7,578.2,0.0,,,,2016,9,28,17,8,2016-09-28 17:08:00,Sep,POINT (-59.92389 -14.3854)
1,-14.365870000000001,-59.96371,341.5,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,302.1,8.6,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96371 -14.36587)
2,-14.36201,-59.96066999999999,338.6,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,301.6,4.1,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96066999999999 -14.36201)
3,-14.35922,-59.96476,346.1,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,304.3,6.3,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96476 -14.35922)
4,-14.36254,-59.964240000000004,355.0,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,302.9,6.3,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96424 -14.36254)
5,-14.363079999999998,-59.96781,335.3,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,302.1,6.3,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96781 -14.36308)
6,-14.36641,-59.96729000000001,342.7,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,303.2,8.6,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96729000000001 -14.36641)
7,-14.35535,-59.96171,334.6,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,300.5,2.0,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96171 -14.35535)
8,-14.35868,-59.96119,333.3,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,299.3,4.1,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96119 -14.35868)
9,-14.369729999999999,-59.96676,343.8,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,301.4,8.6,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96676 -14.36973)
10,-14.35975,-59.96833,335.9,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,302.7,6.3,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96833 -14.35975)
11,-14.365329999999998,-59.96014,336.2,0.38,0.36,2016-08-31,1733,N,VIIRS,n,1,302.5,2.8,0.0,,,,2016,8,31,17,33,2016-08-31 17:33:00,Aug,POINT (-59.96014 -14.36533)
12,-14.35655,-59.96816,299.4,0.33,0.55,2016-09-01,441,N,VIIRS,n,1,276.6,1.0,0.0,,,,2016,9,1,4,41,2016-09-01 04:41:00,Sep,POINT (-59.96816 -14.35655)
13,-14.36735,-59.967259999999996,295.5,0.33,0.55,2016-09-01,441,N,VIIRS,n,1,277.1,0.5,0.0,,,,2016,9,1,4,41,2016-09-01 04:41:00,Sep,POINT (-59.96726 -14.36735)
14,-14.355939999999999,-59.97128000000001,302.1,0.33,0.55,2016-09-01,441,N,VIIRS,n,1,277.0,1.1,0.0,,,,2016,9,1,4,41,2016-09-01 04:41:00,Sep,POINT (-59.97128000000001 -14.35594)
15,-14.36164,-59.969269999999995,296.5,0.33,0.55,2016-09-01,441,N,VIIRS,n,1,277.8,0.5,0.0,,,,2016,9,1,4,41,2016-09-01 04:41:00,Sep,POINT (-59.96926999999999 -14.36164)
16,-14.36324,-59.95304,355.0,0.4,0.37,2016-09-05,1739,N,VIIRS,n,1,293.9,5.4,0.0,,,,2016,9,5,17,39,2016-09-05 17:39:00,Sep,POINT (-59.95304 -14.36324)
17,-14.35987,-59.9536,329.7,0.4,0.37,2016-09-05,1739,N,VIIRS,n,1,287.0,5.4,0.0,,,,2016,9,5,17,39,2016-09-05 17:39:00,Sep,POINT (-59.9536 -14.35987)
18,-14.35485,-59.96323,341.3,0.4,0.37,2016-09-05,1739,N,VIIRS,n,1,292.6,4.5,0.0,,,,2016,9,5,17,39,2016-09-05 17:39:00,Sep,POINT (-59.96323 -14.35485)
19,-14.364410000000001,-59.9604,367.0,0.4,0.37,2016-09-05,1739,N,VIIRS,h,1,296.3,12.8,0.0,,,,2016,9,5,17,39,2016-09-05 17:39:00,Sep,POINT (-59.9604 -14.36441)
20,-14.367779999999998,-59.95984,345.9,0.4,0.37,2016-09-05,1739,N,VIIRS,n,1,295.4,5.3,0.0,,,,2016,9,5,17,39,2016-09-05 17:39:00,Sep,POINT (-59.95984 -14.36778)
21,-14.35428,-59.96207,340.5,0.4,0.37,2016-09-05,1739,N,VIIRS,n,1,293.0,4.3,0.0,,,,2016,9,5,17,39,2016-09-05 17:39:00,Sep,POINT (-59.96207 -14.35428)
