index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-11.5631,-54.5336,,1.0,1.0,2018-09-08,1403,Terra,MODIS,100,6.2,,1600.9,0.0,D,500.0,333.8,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-54.5336 -11.5631)
1,-11.6213,-54.4782,,1.0,1.0,2018-08-16,1357,Terra,MODIS,17,6.2,,5.4,0.0,D,309.1,288.4,2018,8,16,13,57,2018-08-16 13:57:00,Aug,POINT (-54.4782 -11.6213)
2,-11.6478,-54.5159,,3.1,1.7,2018-08-29,1753,Aqua,MODIS,84,6.2,,124.5,0.0,D,333.4,300.6,2018,8,29,17,53,2018-08-29 17:53:00,Aug,POINT (-54.5159 -11.6478)
3,-11.6519,-54.5363,,3.1,1.7,2018-08-29,1753,Aqua,MODIS,53,6.2,,43.4,0.0,D,319.4,299.2,2018,8,29,17,53,2018-08-29 17:53:00,Aug,POINT (-54.5363 -11.6519)
4,-11.6469,-54.5081,,3.1,1.7,2018-08-29,1753,Aqua,MODIS,80,6.2,,103.8,0.0,D,330.7,301.1,2018,8,29,17,53,2018-08-29 17:53:00,Aug,POINT (-54.5081 -11.6469)
5,-11.645,-54.5115,,1.1,1.0,2018-08-30,1409,Terra,MODIS,61,6.2,,12.3,0.0,D,321.3,306.1,2018,8,30,14,9,2018-08-30 14:09:00,Aug,POINT (-54.5115 -11.645)
6,-11.6342,-54.5202,,1.1,1.0,2018-08-30,1409,Terra,MODIS,76,6.2,,16.7,0.0,D,325.5,304.9,2018,8,30,14,9,2018-08-30 14:09:00,Aug,POINT (-54.5202 -11.6342)
7,-11.6356,-54.5102,,1.1,1.0,2018-08-30,1409,Terra,MODIS,89,6.2,,39.2,0.0,D,339.9,307.6,2018,8,30,14,9,2018-08-30 14:09:00,Aug,POINT (-54.5102 -11.6356)
8,-11.6332,-54.5203,,1.8,1.3,2018-08-30,1658,Aqua,MODIS,49,6.2,,24.7,0.0,D,322.4,300.8,2018,8,30,16,58,2018-08-30 16:58:00,Aug,POINT (-54.5203 -11.6332)
9,-11.6363,-54.4981,,1.8,1.3,2018-08-30,1658,Aqua,MODIS,95,6.2,,132.6,0.0,D,351.5,303.5,2018,8,30,16,58,2018-08-30 16:58:00,Aug,POINT (-54.4981 -11.6363)
10,-11.630999999999998,-54.5036,,1.8,1.3,2018-08-30,1658,Aqua,MODIS,93,6.2,,113.2,0.0,D,347.0,300.2,2018,8,30,16,58,2018-08-30 16:58:00,Aug,POINT (-54.5036 -11.631)
11,-11.6383,-54.5148,,1.8,1.3,2018-08-30,1658,Aqua,MODIS,94,6.2,,121.7,0.0,D,349.1,304.1,2018,8,30,16,58,2018-08-30 16:58:00,Aug,POINT (-54.5148 -11.6383)
12,-11.6451,-54.5189,,1.8,1.3,2018-08-30,1658,Aqua,MODIS,43,6.2,,42.0,0.0,D,328.8,303.9,2018,8,30,16,58,2018-08-30 16:58:00,Aug,POINT (-54.5189 -11.6451)
13,-11.642999999999999,-54.5023,,1.8,1.3,2018-08-30,1658,Aqua,MODIS,87,6.2,,70.5,0.0,D,337.2,304.3,2018,8,30,16,58,2018-08-30 16:58:00,Aug,POINT (-54.5023 -11.643)
14,-11.6361,-54.5149,,1.1,1.1,2018-08-31,224,Terra,MODIS,46,6.2,,6.7,0.0,N,304.2,292.8,2018,8,31,2,24,2018-08-31 02:24:00,Aug,POINT (-54.5149 -11.6361)
15,-11.6377,-54.5253,,1.1,1.1,2018-08-31,224,Terra,MODIS,92,6.2,,16.2,0.0,N,315.6,293.3,2018,8,31,2,24,2018-08-31 02:24:00,Aug,POINT (-54.5253 -11.6377)
16,-11.6341,-54.5227,,1.0,1.0,2018-09-01,1357,Terra,MODIS,25,6.2,,10.6,0.0,D,322.7,310.1,2018,9,1,13,57,2018-09-01 13:57:00,Sep,POINT (-54.5227 -11.6341)
17,-11.645,-54.5281,,3.2,1.7,2018-09-01,1646,Aqua,MODIS,74,6.2,,93.7,0.0,D,329.7,306.0,2018,9,1,16,46,2018-09-01 16:46:00,Sep,POINT (-54.5281 -11.645)
18,-11.6417,-54.5238,,3.2,1.7,2018-09-01,1646,Aqua,MODIS,81,6.2,,123.8,0.0,D,333.5,306.7,2018,9,1,16,46,2018-09-01 16:46:00,Sep,POINT (-54.5238 -11.6417)
19,-11.6347,-54.5315,,1.0,1.0,2018-09-02,212,Terra,MODIS,53,6.2,,8.4,0.0,N,308.8,293.1,2018,9,2,2,12,2018-09-02 02:12:00,Sep,POINT (-54.5315 -11.6347)
20,-11.6424,-54.5209,,1.0,1.0,2018-09-02,212,Terra,MODIS,52,6.2,,9.8,0.0,N,311.4,294.6,2018,9,2,2,12,2018-09-02 02:12:00,Sep,POINT (-54.5209 -11.6424)
21,-11.6437,-54.5302,,1.0,1.0,2018-09-02,212,Terra,MODIS,14,6.2,,8.5,0.0,N,310.5,294.5,2018,9,2,2,12,2018-09-02 02:12:00,Sep,POINT (-54.5302 -11.6437)
22,-11.6368,-54.528,,1.1,1.0,2018-09-02,514,Aqua,MODIS,41,6.2,,6.1,0.0,N,302.9,290.4,2018,9,2,5,14,2018-09-02 05:14:00,Sep,POINT (-54.528 -11.6368)
23,-11.6382,-54.5181,,1.1,1.0,2018-09-02,514,Aqua,MODIS,53,6.2,,6.4,0.0,N,303.1,291.4,2018,9,2,5,14,2018-09-02 05:14:00,Sep,POINT (-54.5181 -11.6382)
24,-11.6475,-54.5173,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,96,6.2,,76.9,0.0,D,356.9,314.7,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5173 -11.6475)
25,-11.649000000000001,-54.5277,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,98,6.2,,81.6,0.0,D,358.3,312.1,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5277 -11.649)
26,-11.6379,-54.5188,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,65,6.2,,26.0,0.0,D,333.4,314.1,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5188 -11.6379)
27,-11.6395,-54.5292,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,98,6.2,,81.3,0.0,D,357.6,314.2,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5292 -11.6395)
28,-11.640999999999998,-54.5396,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,97,6.2,,70.3,0.0,D,354.2,307.5,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5396 -11.641)
29,-11.6315,-54.5411,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,43,6.2,,28.8,0.0,D,336.7,307.8,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5411 -11.6315)
30,-11.63,-54.5307,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,100,6.2,,88.1,0.0,D,360.6,312.5,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5307 -11.63)
31,-11.6284,-54.5204,,1.1,1.1,2018-09-02,1729,Aqua,MODIS,96,6.2,,64.7,0.0,D,352.6,309.7,2018,9,2,17,29,2018-09-02 17:29:00,Sep,POINT (-54.5204 -11.6284)
