index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-5.9933,-57.73732,367.0,0.39,0.36,2016-08-16,1717,N,VIIRS,h,1,354.3,603.2,0.0,,,,2016,8,16,17,17,2016-08-16 17:17:00,Aug,POINT (-57.73732 -5.9933)
1,-5.96033,-57.70315,302.3,0.44,0.38,2016-07-18,523,N,VIIRS,n,1,292.1,0.7,0.0,,,,2016,7,18,5,23,2016-07-18 05:23:00,Jul,POINT (-57.70315 -5.96033)
2,-5.95678,-57.70265,307.8,0.44,0.38,2016-07-18,523,N,VIIRS,n,1,292.5,0.7,0.0,,,,2016,7,18,5,23,2016-07-18 05:23:00,Jul,POINT (-57.70265 -5.95678)
3,-5.95616,-57.706669999999995,312.7,0.44,0.38,2016-07-18,523,N,VIIRS,n,1,292.5,1.3,0.0,,,,2016,7,18,5,23,2016-07-18 05:23:00,Jul,POINT (-57.70667 -5.95616)
4,-5.95261,-57.70612,302.8,0.44,0.38,2016-07-18,523,N,VIIRS,n,1,292.0,0.5,0.0,,,,2016,7,18,5,23,2016-07-18 05:23:00,Jul,POINT (-57.70612 -5.95261)
5,-5.96325,-57.70773000000001,303.6,0.44,0.38,2016-07-18,523,N,VIIRS,n,1,292.4,1.0,0.0,,,,2016,7,18,5,23,2016-07-18 05:23:00,Jul,POINT (-57.70773000000001 -5.96325)
6,-5.9597,-57.7072,307.2,0.44,0.38,2016-07-18,523,N,VIIRS,n,1,292.3,1.3,0.0,,,,2016,7,18,5,23,2016-07-18 05:23:00,Jul,POINT (-57.7072 -5.9597)
7,-5.9581599999999995,-57.70395,336.6,0.44,0.62,2016-07-18,1801,N,VIIRS,n,1,296.1,8.5,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.70395 -5.958159999999999)
8,-5.9451199999999975,-57.69753000000001,367.0,0.44,0.62,2016-07-18,1801,N,VIIRS,h,1,297.1,68.3,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.69753000000001 -5.945119999999999)
9,-5.95672,-57.69579,367.0,0.44,0.62,2016-07-18,1801,N,VIIRS,h,1,298.7,16.1,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.69579 -5.95672)
10,-5.95744,-57.69988000000001,349.8,0.44,0.62,2016-07-18,1801,N,VIIRS,n,1,295.1,16.1,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.69988000000001 -5.95744)
11,-5.95019,-57.69255,367.0,0.44,0.62,2016-07-18,1801,N,VIIRS,h,1,297.4,125.4,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.69255 -5.95019)
12,-5.95167,-57.7009,341.6,0.44,0.62,2016-07-18,1801,N,VIIRS,n,1,298.2,68.3,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.7009 -5.95167)
13,-5.9524,-57.70502,335.1,0.44,0.62,2016-07-18,1801,N,VIIRS,n,1,298.1,9.2,0.0,,,,2016,7,18,18,1,2016-07-18 18:01:00,Jul,POINT (-57.70502 -5.9524)
14,-5.96127,-57.70271999999999,308.5,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,292.5,0.8,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70271999999999 -5.96127)
15,-5.96472,-57.70328000000001,307.1,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,291.9,0.8,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70328000000001 -5.96472)
16,-5.95844,-57.69838000000001,313.3,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,291.8,1.0,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.69838000000001 -5.95844)
17,-5.95439,-57.70155,309.3,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,291.5,1.0,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70155 -5.95439)
18,-5.9555,-57.70239,302.1,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,289.8,1.3,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70239 -5.9555)
19,-5.95377,-57.7053,305.9,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,291.9,1.3,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.7053 -5.95377)
20,-5.95491,-57.70614000000001,312.4,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,292.1,1.8,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70614 -5.95491)
21,-5.9606699999999995,-57.70644,301.8,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,291.2,1.4,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70644 -5.960669999999999)
22,-5.95783,-57.702130000000004,301.8,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,289.3,1.0,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70213 -5.95783)
23,-5.955,-57.6978,313.2,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,292.7,1.0,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.6978 -5.955)
24,-5.9561,-57.69863,314.7,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,292.8,1.3,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.69863 -5.9561)
25,-5.9572199999999995,-57.70587,310.2,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,292.0,1.3,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70587 -5.95722)
26,-5.95205,-57.701840000000004,307.4,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,291.6,1.3,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.70184 -5.95205)
27,-5.95265,-57.698069999999994,320.9,0.42,0.37,2016-07-19,504,N,VIIRS,n,1,293.2,1.3,0.0,,,,2016,7,19,5,4,2016-07-19 05:04:00,Jul,POINT (-57.69806999999999 -5.95265)
28,-5.95627,-57.706419999999994,337.6,0.42,0.45,2016-07-19,1742,N,VIIRS,n,1,302.3,9.4,0.0,,,,2016,7,19,17,42,2016-07-19 17:42:00,Jul,POINT (-57.70641999999999 -5.95627)
29,-5.9520800000000005,-57.707069999999995,345.4,0.42,0.45,2016-07-19,1742,N,VIIRS,n,1,301.6,9.5,0.0,,,,2016,7,19,17,42,2016-07-19 17:42:00,Jul,POINT (-57.70706999999999 -5.95208)
30,-5.9688099999999995,-57.71241,353.5,0.56,0.69,2016-07-23,1807,N,VIIRS,n,1,295.3,12.9,0.0,,,,2016,7,23,18,7,2016-07-23 18:07:00,Jul,POINT (-57.71241 -5.96881)
31,-5.97116,-57.718059999999994,327.6,0.56,0.69,2016-07-23,1807,N,VIIRS,n,1,293.4,11.9,0.0,,,,2016,7,23,18,7,2016-07-23 18:07:00,Jul,POINT (-57.71805999999999 -5.97116)
32,-5.97018,-57.71272,367.0,0.56,0.69,2016-07-23,1807,N,VIIRS,h,1,296.1,11.9,0.0,,,,2016,7,23,18,7,2016-07-23 18:07:00,Jul,POINT (-57.71272 -5.97018)
33,-5.96974,-57.7177,353.2,0.56,0.69,2016-07-23,1807,N,VIIRS,n,1,294.0,12.9,0.0,,,,2016,7,23,18,7,2016-07-23 18:07:00,Jul,POINT (-57.7177 -5.96974)
34,-5.96685,-57.71795,314.5,0.39,0.36,2016-07-24,511,N,VIIRS,n,1,293.7,1.3,0.0,,,,2016,7,24,5,11,2016-07-24 05:11:00,Jul,POINT (-57.71795 -5.96685)
35,-5.9701699999999995,-57.71849,309.5,0.39,0.36,2016-07-24,511,N,VIIRS,n,1,293.1,1.3,0.0,,,,2016,7,24,5,11,2016-07-24 05:11:00,Jul,POINT (-57.71849 -5.97017)
36,-5.97072,-57.71501,322.9,0.39,0.36,2016-07-24,511,N,VIIRS,n,1,294.2,1.9,0.0,,,,2016,7,24,5,11,2016-07-24 05:11:00,Jul,POINT (-57.71501 -5.97072)
37,-5.9674,-57.71448,325.5,0.39,0.36,2016-07-24,511,N,VIIRS,n,1,294.5,1.9,0.0,,,,2016,7,24,5,11,2016-07-24 05:11:00,Jul,POINT (-57.71448 -5.9674)
38,-5.97124,-57.71603,303.0,0.4,0.44,2016-07-25,452,N,VIIRS,n,1,291.6,0.6,0.0,,,,2016,7,25,4,52,2016-07-25 04:52:00,Jul,POINT (-57.71603 -5.97124)
39,-5.967169999999999,-57.71524,306.9,0.4,0.44,2016-07-25,452,N,VIIRS,n,1,292.2,0.6,0.0,,,,2016,7,25,4,52,2016-07-25 04:52:00,Jul,POINT (-57.71524 -5.967169999999999)
40,-5.96324,-57.70808,331.5,0.43,0.38,2016-07-25,1729,N,VIIRS,l,1,305.5,6.7,0.0,,,,2016,7,25,17,29,2016-07-25 17:29:00,Jul,POINT (-57.70808 -5.96324)
41,-5.9679400000000005,-57.7153,332.2,0.43,0.38,2016-07-25,1729,N,VIIRS,l,1,306.1,4.2,0.0,,,,2016,7,25,17,29,2016-07-25 17:29:00,Jul,POINT (-57.7153 -5.96794)
42,-5.96499,-57.71093000000001,333.9,0.43,0.38,2016-07-26,1711,N,VIIRS,l,1,306.8,5.7,0.0,,,,2016,7,26,17,11,2016-07-26 17:11:00,Jul,POINT (-57.71093 -5.96499)
43,-5.96206,-57.71526,334.3,0.43,0.38,2016-07-26,1711,N,VIIRS,n,1,300.0,7.0,0.0,,,,2016,7,26,17,11,2016-07-26 17:11:00,Jul,POINT (-57.71526 -5.96206)
44,-5.95745,-57.7065,340.3,0.54,0.5,2016-07-27,1652,N,VIIRS,n,1,301.0,7.1,0.0,,,,2016,7,27,16,52,2016-07-27 16:52:00,Jul,POINT (-57.7065 -5.95745)
45,-5.95979,-57.70904,344.6,0.53,0.5,2016-07-27,1652,N,VIIRS,n,1,298.3,14.1,0.0,,,,2016,7,27,16,52,2016-07-27 16:52:00,Jul,POINT (-57.70904 -5.95979)
46,-5.9634199999999975,-57.71539,335.4,0.54,0.51,2016-07-27,1652,N,VIIRS,n,1,296.7,5.6,0.0,,,,2016,7,27,16,52,2016-07-27 16:52:00,Jul,POINT (-57.71539 -5.963419999999999)
