index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-9.946,-45.9516,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,100,6.2,,1866.8,0.0,D,409.0,308.4,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9516 -9.946)
1,-9.8949,-45.9135,,1.0,1.0,2016-07-18,1639,Aqua,MODIS,94,6.2,,53.0,0.0,D,351.1,312.5,2016,7,18,16,39,2016-07-18 16:39:00,Jul,POINT (-45.9135 -9.8949)
2,-9.904,-45.9121,,1.0,1.0,2016-07-18,1639,Aqua,MODIS,100,6.2,,483.1,0.0,D,428.3,325.4,2016,7,18,16,39,2016-07-18 16:39:00,Jul,POINT (-45.9121 -9.904)
3,-9.9053,-45.9216,,1.0,1.0,2016-07-18,1639,Aqua,MODIS,92,6.2,,47.3,0.0,D,347.9,308.4,2016,7,18,16,39,2016-07-18 16:39:00,Jul,POINT (-45.9216 -9.9053)
4,-9.9027,-45.9026,,1.0,1.0,2016-07-18,1639,Aqua,MODIS,93,6.2,,48.4,0.0,D,349.5,314.2,2016,7,18,16,39,2016-07-18 16:39:00,Jul,POINT (-45.9026 -9.902699999999999)
5,-9.8935,-45.9041,,1.0,1.0,2016-07-18,1639,Aqua,MODIS,90,6.2,,40.0,0.0,D,345.4,313.6,2016,7,18,16,39,2016-07-18 16:39:00,Jul,POINT (-45.9041 -9.8935)
6,-9.9001,-45.9017,,2.2,1.5,2016-07-19,205,Terra,MODIS,74,6.2,,29.3,0.0,N,308.3,291.3,2016,7,19,2,5,2016-07-19 02:05:00,Jul,POINT (-45.9017 -9.9001)
7,-9.9601,-46.0286,,1.4,1.2,2016-07-24,1313,Terra,MODIS,72,6.2,,18.8,0.0,D,322.6,303.6,2016,7,24,13,13,2016-07-24 13:13:00,Jul,POINT (-46.0286 -9.960100000000001)
8,-9.9362,-45.9607,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,100,6.2,,970.9,0.0,D,383.2,306.3,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9607 -9.936199999999999)
9,-9.9422,-45.9205,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,74,6.2,,61.5,0.0,D,321.7,302.5,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9205 -9.9422)
10,-9.9497,-45.9834,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,88,6.2,,183.6,0.0,D,337.6,302.1,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9834 -9.9497)
11,-9.946,-45.9516,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,100,6.2,,1866.8,0.0,D,409.0,308.4,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9516 -9.946)
12,-9.9322,-45.9294,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,88,6.2,,181.2,0.0,D,337.4,302.5,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9294 -9.9322)
13,-9.9856,-45.9603,,1.0,1.0,2016-08-03,1639,Aqua,MODIS,67,6.2,,11.1,0.0,D,328.5,312.7,2016,8,3,16,39,2016-08-03 16:39:00,Aug,POINT (-45.9603 -9.9856)
14,-9.9843,-45.9508,,1.0,1.0,2016-08-03,1639,Aqua,MODIS,89,6.2,,36.8,0.0,D,344.1,313.1,2016,8,3,16,39,2016-08-03 16:39:00,Aug,POINT (-45.9508 -9.984299999999999)
15,-10.0264,-45.9325,,3.8,1.8,2016-08-04,1722,Aqua,MODIS,47,6.2,,46.2,0.0,D,319.6,302.2,2016,8,4,17,22,2016-08-04 17:22:00,Aug,POINT (-45.9325 -10.0264)
16,-10.0177,-45.9263,,3.8,1.8,2016-08-04,1722,Aqua,MODIS,58,6.2,,55.8,0.0,D,320.7,301.3,2016,8,4,17,22,2016-08-04 17:22:00,Aug,POINT (-45.9263 -10.0177)
