index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-9.15795,-43.35093,367.0,0.61,0.71,2015-10-17,1537,N,VIIRS,l,1,380.0,991.8,0.0,,,,2015,10,17,15,37,2015-10-17 15:37:00,Oct,POINT (-43.35093 -9.15795)
1,-9.13304,-43.32119,349.5,0.47,0.4,2015-09-17,1640,N,VIIRS,n,1,314.9,26.1,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.32119 -9.133039999999999)
2,-9.135110000000001,-43.33419,349.9,0.47,0.4,2015-09-17,1640,N,VIIRS,n,1,319.5,33.9,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.33419 -9.135110000000001)
3,-9.13442,-43.329840000000004,351.1,0.47,0.4,2015-09-17,1640,N,VIIRS,l,1,326.2,49.9,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.32984 -9.13442)
4,-9.13147,-43.33482,354.8,0.47,0.4,2015-09-17,1640,N,VIIRS,n,1,310.5,28.6,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.33482 -9.13147)
5,-9.13078,-43.33049000000001,353.4,0.47,0.4,2015-09-17,1640,N,VIIRS,n,1,316.3,10.3,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.33049 -9.13078)
6,-9.13373,-43.325520000000004,356.2,0.47,0.4,2015-09-17,1640,N,VIIRS,n,1,321.2,49.9,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.32552 -9.13373)
7,-9.13009,-43.32617,341.2,0.47,0.4,2015-09-17,1640,N,VIIRS,l,1,315.8,10.3,0.0,,,,2015,9,17,16,40,2015-09-17 16:40:00,Sep,POINT (-43.32617 -9.130089999999999)
8,-9.13084,-43.30265,340.9,0.4,0.37,2015-09-18,1621,N,VIIRS,n,1,311.8,6.1,0.0,,,,2015,9,18,16,21,2015-09-18 16:21:00,Sep,POINT (-43.30265 -9.130839999999999)
9,-9.13528,-43.30938,367.0,0.4,0.37,2015-09-18,1621,N,VIIRS,l,1,333.9,41.7,0.0,,,,2015,9,18,16,21,2015-09-18 16:21:00,Sep,POINT (-43.30938 -9.13528)
10,-9.132430000000001,-43.31348,367.0,0.4,0.37,2015-09-18,1621,N,VIIRS,h,1,320.5,53.2,0.0,,,,2015,9,18,16,21,2015-09-18 16:21:00,Sep,POINT (-43.31348 -9.132430000000001)
11,-9.13296,-43.31709,367.0,0.4,0.37,2015-09-18,1621,N,VIIRS,h,1,315.8,53.2,0.0,,,,2015,9,18,16,21,2015-09-18 16:21:00,Sep,POINT (-43.31709 -9.132960000000001)
12,-9.13349,-43.32071,340.0,0.4,0.37,2015-09-18,1621,N,VIIRS,n,1,306.3,30.4,0.0,,,,2015,9,18,16,21,2015-09-18 16:21:00,Sep,POINT (-43.32071 -9.13349)
13,-9.13137,-43.30627,367.0,0.4,0.37,2015-09-18,1621,N,VIIRS,h,1,316.1,41.7,0.0,,,,2015,9,18,16,21,2015-09-18 16:21:00,Sep,POINT (-43.30627 -9.13137)
