index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-12.7963,-62.1065,,1.0,1.0,2018-09-23,1747,Aqua,MODIS,100,6.2,,1633.9,0.0,D,499.0,333.6,2018,9,23,17,47,2018-09-23 17:47:00,Sep,POINT (-62.1065 -12.7963)
1,-12.8503,-62.1573,,4.3,1.9,2018-08-28,1711,Aqua,MODIS,57,6.2,,72.3,0.0,D,316.7,293.3,2018,8,28,17,11,2018-08-28 17:11:00,Aug,POINT (-62.1573 -12.8503)
2,-12.8528,-62.1498,,4.3,1.9,2018-08-28,1711,Aqua,MODIS,55,6.2,,53.9,0.0,D,313.2,293.3,2018,8,28,17,11,2018-08-28 17:11:00,Aug,POINT (-62.1498 -12.8528)
3,-12.7816,-62.119,,1.2,1.1,2018-08-31,1741,Aqua,MODIS,85,6.2,,31.7,0.0,D,333.2,301.1,2018,8,31,17,41,2018-08-31 17:41:00,Aug,POINT (-62.119 -12.7816)
4,-12.7999,-62.1278,,1.7,1.3,2018-09-03,1812,Aqua,MODIS,22,6.2,,10.0,0.0,D,312.0,299.6,2018,9,3,18,12,2018-09-03 18:12:00,Sep,POINT (-62.1278 -12.7999)
5,-12.8402,-62.1802,,1.0,1.0,2018-09-04,1428,Terra,MODIS,95,6.2,,57.5,0.0,D,349.2,305.9,2018,9,4,14,28,2018-09-04 14:28:00,Sep,POINT (-62.1802 -12.8402)
6,-12.850999999999999,-62.1775,,3.3,1.7,2018-09-04,1717,Aqua,MODIS,57,6.2,,37.4,0.0,D,311.6,298.6,2018,9,4,17,17,2018-09-04 17:17:00,Sep,POINT (-62.1775 -12.851)
7,-12.8473,-62.1707,,3.3,1.7,2018-09-04,1717,Aqua,MODIS,48,6.2,,31.1,0.0,D,309.8,298.4,2018,9,4,17,17,2018-09-04 17:17:00,Sep,POINT (-62.1707 -12.8473)
8,-12.7736,-62.1186,,4.1,1.9,2018-09-05,1511,Terra,MODIS,67,6.2,,72.3,0.0,D,315.6,302.7,2018,9,5,15,11,2018-09-05 15:11:00,Sep,POINT (-62.1186 -12.7736)
9,-12.8367,-62.1691,,1.1,1.1,2018-09-05,1759,Aqua,MODIS,50,6.2,,16.5,0.0,D,325.7,305.8,2018,9,5,17,59,2018-09-05 17:59:00,Sep,POINT (-62.1691 -12.8367)
10,-12.8352,-62.1589,,1.1,1.1,2018-09-05,1759,Aqua,MODIS,87,6.2,,35.4,0.0,D,337.3,309.5,2018,9,5,17,59,2018-09-05 17:59:00,Sep,POINT (-62.1589 -12.8352)
11,-12.8342,-62.1567,,1.4,1.2,2018-09-06,1416,Terra,MODIS,35,6.2,,10.3,0.0,D,314.2,303.6,2018,9,6,14,16,2018-09-06 14:16:00,Sep,POINT (-62.1567 -12.8342)
12,-12.8072,-62.1466,,1.4,1.2,2018-09-07,230,Terra,MODIS,76,6.2,,15.5,0.0,N,308.8,292.0,2018,9,7,2,30,2018-09-07 02:30:00,Sep,POINT (-62.1466 -12.8072)
13,-12.809000000000001,-62.1428,,1.0,1.0,2018-09-07,533,Aqua,MODIS,49,6.2,,6.3,0.0,N,302.4,290.2,2018,9,7,5,33,2018-09-07 05:33:00,Sep,POINT (-62.1428 -12.809)
14,-12.8355,-62.1837,,2.3,1.5,2018-09-07,1458,Terra,MODIS,79,6.2,,61.1,0.0,D,326.1,300.5,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.1837 -12.8355)
15,-12.8315,-62.18899999999999,,2.3,1.5,2018-09-07,1458,Terra,MODIS,50,6.2,,20.7,0.0,D,312.8,298.8,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.18899999999999 -12.8315)
16,-12.8341,-62.1671,,2.3,1.5,2018-09-07,1458,Terra,MODIS,86,6.2,,102.3,0.0,D,334.6,299.9,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.1671 -12.8341)
17,-12.8116,-62.1588,,2.3,1.5,2018-09-07,1458,Terra,MODIS,69,6.2,,34.0,0.0,D,318.2,299.7,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.1588 -12.8116)
18,-12.770999999999999,-62.081,,2.4,1.5,2018-09-07,1458,Terra,MODIS,59,6.2,,23.7,0.0,D,315.8,300.7,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.081 -12.771)
19,-12.8142,-62.137,,2.4,1.5,2018-09-07,1458,Terra,MODIS,70,6.2,,36.4,0.0,D,319.1,298.9,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.137 -12.8142)
20,-12.8382,-62.1618,,2.3,1.5,2018-09-07,1458,Terra,MODIS,83,6.2,,79.3,0.0,D,330.5,299.3,2018,9,7,14,58,2018-09-07 14:58:00,Sep,POINT (-62.1618 -12.8382)
21,-12.8112,-62.15,,1.0,1.0,2018-09-07,1747,Aqua,MODIS,95,6.2,,55.2,0.0,D,349.9,304.2,2018,9,7,17,47,2018-09-07 17:47:00,Sep,POINT (-62.15 -12.8112)
22,-12.8203,-62.1486,,1.0,1.0,2018-09-07,1747,Aqua,MODIS,99,6.2,,74.4,0.0,D,357.9,306.4,2018,9,7,17,47,2018-09-07 17:47:00,Sep,POINT (-62.1486 -12.8203)
23,-12.819,-62.1392,,1.0,1.0,2018-09-07,1747,Aqua,MODIS,69,6.2,,24.0,0.0,D,332.6,298.9,2018,9,7,17,47,2018-09-07 17:47:00,Sep,POINT (-62.1392 -12.819)
24,-12.8332,-62.1786,,1.0,1.0,2018-09-07,1747,Aqua,MODIS,69,6.2,,16.3,0.0,D,326.5,302.2,2018,9,7,17,47,2018-09-07 17:47:00,Sep,POINT (-62.1786 -12.8332)
25,-12.8423,-62.1773,,1.0,1.0,2018-09-07,1747,Aqua,MODIS,78,6.2,,17.9,0.0,D,327.6,306.8,2018,9,7,17,47,2018-09-07 17:47:00,Sep,POINT (-62.1773 -12.8423)
26,-12.8072,-62.1487,,2.3,1.5,2018-09-08,313,Terra,MODIS,86,6.2,,38.6,0.0,N,313.2,292.1,2018,9,8,3,13,2018-09-08 03:13:00,Sep,POINT (-62.1487 -12.8072)
27,-12.7869,-62.1088,,2.3,1.5,2018-09-08,313,Terra,MODIS,47,6.2,,16.0,0.0,N,302.1,291.5,2018,9,8,3,13,2018-09-08 03:13:00,Sep,POINT (-62.1088 -12.7869)
28,-12.7978,-62.1725,,2.3,1.5,2018-09-08,313,Terra,MODIS,83,6.2,,34.0,0.0,N,311.6,292.6,2018,9,8,3,13,2018-09-08 03:13:00,Sep,POINT (-62.1725 -12.7978)
29,-12.7941,-62.1511,,2.3,1.5,2018-09-08,313,Terra,MODIS,96,6.2,,51.3,0.0,N,318.0,291.7,2018,9,8,3,13,2018-09-08 03:13:00,Sep,POINT (-62.1511 -12.7941)
30,-12.8192,-62.0592,,2.3,1.5,2018-09-08,313,Terra,MODIS,61,6.2,,22.2,0.0,N,304.7,290.7,2018,9,8,3,13,2018-09-08 03:13:00,Sep,POINT (-62.0592 -12.8192)
31,-12.8108,-62.1699,,2.3,1.5,2018-09-08,313,Terra,MODIS,69,6.2,,23.4,0.0,N,306.7,292.1,2018,9,8,3,13,2018-09-08 03:13:00,Sep,POINT (-62.1699 -12.8108)
32,-12.8304,-62.0438,,2.3,1.5,2018-09-08,1403,Terra,MODIS,77,6.2,,57.7,0.0,D,325.3,298.5,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.0438 -12.8304)
33,-12.8311,-62.0598,,2.3,1.5,2018-09-08,1403,Terra,MODIS,92,6.2,,154.4,0.0,D,344.0,298.6,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.0598 -12.8311)
34,-12.8179,-62.0574,,2.3,1.5,2018-09-08,1403,Terra,MODIS,86,6.2,,102.0,0.0,D,335.5,299.4,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.0574 -12.8179)
35,-12.7993,-62.165,,2.4,1.5,2018-09-08,1403,Terra,MODIS,94,6.2,,189.5,0.0,D,348.8,300.8,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.165 -12.7993)
36,-12.802999999999999,-62.1436,,2.4,1.5,2018-09-08,1403,Terra,MODIS,87,6.2,,107.3,0.0,D,336.4,300.5,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.1436 -12.803)
37,-12.8348,-62.0385,,2.3,1.5,2018-09-08,1403,Terra,MODIS,55,6.2,,24.7,0.0,D,315.1,298.2,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.0385 -12.8348)
38,-12.8266,-62.0651,,2.3,1.5,2018-09-08,1403,Terra,MODIS,93,6.2,,169.6,0.0,D,346.5,299.4,2018,9,8,14,3,2018-09-08 14:03:00,Sep,POINT (-62.0651 -12.8266)
39,-12.8056,-62.1946,,3.8,1.8,2018-09-08,1830,Aqua,MODIS,27,6.2,,44.9,0.0,D,316.1,298.3,2018,9,8,18,30,2018-09-08 18:30:00,Sep,POINT (-62.1946 -12.8056)
40,-12.8055,-62.1498,,3.9,1.8,2018-09-08,1830,Aqua,MODIS,81,6.2,,163.8,0.0,D,332.3,299.3,2018,9,8,18,30,2018-09-08 18:30:00,Sep,POINT (-62.1498 -12.8055)
41,-12.8154,-62.1555,,3.9,1.8,2018-09-08,1830,Aqua,MODIS,74,6.2,,108.8,0.0,D,326.1,299.8,2018,9,8,18,30,2018-09-08 18:30:00,Sep,POINT (-62.1555 -12.8154)
42,-12.8123,-62.1855,,3.8,1.8,2018-09-08,1830,Aqua,MODIS,79,6.2,,148.8,0.0,D,330.4,299.0,2018,9,8,18,30,2018-09-08 18:30:00,Sep,POINT (-62.1855 -12.8123)
43,-12.7991,-62.1591,,3.9,1.8,2018-09-08,1830,Aqua,MODIS,75,6.2,,117.4,0.0,D,326.4,299.0,2018,9,8,18,30,2018-09-08 18:30:00,Sep,POINT (-62.1591 -12.7991)
44,-12.798,-62.1553,,1.4,1.2,2018-09-09,520,Aqua,MODIS,65,6.2,,11.5,0.0,N,305.7,293.0,2018,9,9,5,20,2018-09-09 05:20:00,Sep,POINT (-62.1553 -12.798)
45,-12.7795,-62.1007,,1.4,1.2,2018-09-09,1446,Terra,MODIS,34,6.2,,19.2,0.0,D,323.3,310.2,2018,9,9,14,46,2018-09-09 14:46:00,Sep,POINT (-62.1007 -12.7795)
46,-12.8041,-62.15600000000001,,1.4,1.2,2018-09-09,1446,Terra,MODIS,46,6.2,,23.2,0.0,D,326.8,307.3,2018,9,9,14,46,2018-09-09 14:46:00,Sep,POINT (-62.15600000000001 -12.8041)
47,-12.7991,-62.1613,,1.4,1.2,2018-09-09,1446,Terra,MODIS,44,6.2,,20.3,0.0,D,324.3,306.7,2018,9,9,14,46,2018-09-09 14:46:00,Sep,POINT (-62.1613 -12.7991)
48,-12.7757,-62.1009,,1.4,1.2,2018-09-09,1735,Aqua,MODIS,64,6.2,,21.6,0.0,D,325.7,311.5,2018,9,9,17,35,2018-09-09 17:35:00,Sep,POINT (-62.1009 -12.7757)
49,-12.8058,-62.1644,,1.5,1.2,2018-09-09,1735,Aqua,MODIS,95,6.2,,95.0,0.0,D,351.4,310.4,2018,9,9,17,35,2018-09-09 17:35:00,Sep,POINT (-62.1644 -12.8058)
50,-12.804,-62.1659,,1.4,1.2,2018-09-10,301,Terra,MODIS,72,6.2,,11.2,0.0,N,307.8,293.5,2018,9,10,3,1,2018-09-10 03:01:00,Sep,POINT (-62.1659 -12.804)
51,-12.8029,-62.1503,,1.0,1.0,2018-09-11,1434,Terra,MODIS,17,6.2,,9.6,0.0,D,322.4,306.0,2018,9,11,14,34,2018-09-11 14:34:00,Sep,POINT (-62.1503 -12.8029)
52,-12.8442,-62.1817,,1.0,1.0,2018-09-11,1434,Terra,MODIS,55,6.2,,11.9,0.0,D,322.0,306.7,2018,9,11,14,34,2018-09-11 14:34:00,Sep,POINT (-62.1817 -12.8442)
53,-12.7432,-62.0955,,2.5,1.5,2018-09-11,1723,Aqua,MODIS,61,6.2,,25.4,0.0,D,318.8,300.3,2018,9,11,17,23,2018-09-11 17:23:00,Sep,POINT (-62.0955 -12.7432)
54,-12.7459,-62.1181,,2.5,1.5,2018-09-11,1723,Aqua,MODIS,86,6.2,,101.3,0.0,D,335.6,300.9,2018,9,11,17,23,2018-09-11 17:23:00,Sep,POINT (-62.1181 -12.7459)
55,-12.7759,-62.0232,,2.4,1.5,2018-09-11,1723,Aqua,MODIS,70,6.2,,36.0,0.0,D,321.4,300.3,2018,9,11,17,23,2018-09-11 17:23:00,Sep,POINT (-62.0232 -12.7759)
56,-12.7736,-62.0989,,1.1,1.1,2018-09-13,1422,Terra,MODIS,35,6.2,,17.1,0.0,D,326.7,308.1,2018,9,13,14,22,2018-09-13 14:22:00,Sep,POINT (-62.0989 -12.7736)
57,-12.7309,-62.0963,,1.1,1.1,2018-09-13,1422,Terra,MODIS,16,6.2,,8.9,0.0,D,319.1,302.7,2018,9,13,14,22,2018-09-13 14:22:00,Sep,POINT (-62.0963 -12.7309)
58,-12.8055,-62.0321,,1.1,1.1,2018-09-21,1759,Aqua,MODIS,42,6.2,,8.2,0.0,D,320.9,303.2,2018,9,21,17,59,2018-09-21 17:59:00,Sep,POINT (-62.0321 -12.8055)
59,-12.7769,-62.0996,,1.1,1.1,2018-09-21,1759,Aqua,MODIS,35,6.2,,15.0,0.0,D,327.3,310.2,2018,9,21,17,59,2018-09-21 17:59:00,Sep,POINT (-62.0996 -12.7769)
60,-12.7816,-62.0904,,2.4,1.5,2018-09-23,1458,Terra,MODIS,36,6.2,,23.8,0.0,D,315.2,296.6,2018,9,23,14,58,2018-09-23 14:58:00,Sep,POINT (-62.0904 -12.7816)
