index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-10.02597,-57.1855,367.0,0.48,0.4,2016-07-14,1735,N,VIIRS,h,1,337.9,591.9,0.0,,,,2016,7,14,17,35,2016-07-14 17:35:00,Jul,POINT (-57.1855 -10.02597)
1,-10.02239,-57.16546999999999,331.0,0.42,0.37,2016-06-23,1728,N,VIIRS,l,1,303.3,2.8,0.0,,,,2016,6,23,17,28,2016-06-23 17:28:00,Jun,POINT (-57.16546999999999 -10.02239)
2,-10.02178,-57.16164000000001,337.8,0.42,0.37,2016-06-23,1728,N,VIIRS,n,1,305.3,5.7,0.0,,,,2016,6,23,17,28,2016-06-23 17:28:00,Jun,POINT (-57.16164000000001 -10.02178)
3,-10.02016,-57.16623000000001,332.1,0.58,0.7,2016-06-26,1632,N,VIIRS,n,1,301.2,4.0,0.0,,,,2016,6,26,16,32,2016-06-26 16:32:00,Jun,POINT (-57.16623000000001 -10.02016)
4,-10.02511,-57.162169999999996,327.3,0.66,0.73,2016-06-26,1812,N,VIIRS,n,1,288.5,6.3,0.0,,,,2016,6,26,18,12,2016-06-26 18:12:00,Jun,POINT (-57.16217 -10.02511)
5,-10.02639,-57.17096,300.8,0.44,0.38,2016-06-27,518,N,VIIRS,n,1,278.0,1.4,0.0,,,,2016,6,27,5,18,2016-06-27 05:18:00,Jun,POINT (-57.17096 -10.02639)
6,-10.02347,-57.16639,295.6,0.44,0.38,2016-06-27,518,N,VIIRS,n,1,279.1,0.6,0.0,,,,2016,6,27,5,18,2016-06-27 05:18:00,Jun,POINT (-57.16639 -10.02347)
7,-10.01572,-57.189809999999994,340.8,0.44,0.46,2016-06-30,1657,N,VIIRS,n,1,303.2,41.8,0.0,,,,2016,6,30,16,57,2016-06-30 16:57:00,Jun,POINT (-57.18980999999999 -10.01572)
8,-10.01626,-57.19394000000001,344.9,0.44,0.46,2016-06-30,1657,N,VIIRS,n,1,309.9,28.7,0.0,,,,2016,6,30,16,57,2016-06-30 16:57:00,Jun,POINT (-57.19394 -10.01626)
9,-10.02055,-57.193369999999994,342.3,0.44,0.46,2016-06-30,1657,N,VIIRS,n,1,304.6,28.7,0.0,,,,2016,6,30,16,57,2016-06-30 16:57:00,Jun,POINT (-57.19336999999999 -10.02055)
10,-10.02159,-57.194669999999995,301.4,0.35,0.57,2016-07-01,543,N,VIIRS,n,1,289.4,0.8,0.0,,,,2016,7,1,5,43,2016-07-01 05:43:00,Jul,POINT (-57.19467 -10.02159)
