index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-7.17093,-59.74397,367.0,0.6,0.53,2017-08-04,1657,N,VIIRS,h,1,341.5,815.3,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.74397 -7.17093)
1,-7.09112,-59.77811,335.4,0.79,0.78,2017-07-25,1825,N,VIIRS,n,1,294.9,11.1,0.0,,,,2017,7,25,18,25,2017-07-25 18:25:00,Jul,POINT (-59.77811 -7.09112)
2,-7.0903100000000014,-59.78355,330.1,0.38,0.59,2017-07-26,1806,N,VIIRS,n,1,299.7,7.5,0.0,,,,2017,7,26,18,6,2017-07-26 18:06:00,Jul,POINT (-59.78355 -7.090310000000001)
3,-7.1234100000000025,-59.689080000000004,333.8,0.38,0.36,2017-07-28,1728,N,VIIRS,l,1,305.1,6.1,0.0,,,,2017,7,28,17,28,2017-07-28 17:28:00,Jul,POINT (-59.68908 -7.123410000000001)
4,-7.106669999999999,-59.68108,302.1,0.55,0.68,2017-07-29,432,N,VIIRS,n,1,290.3,1.4,0.0,,,,2017,7,29,4,32,2017-07-29 04:32:00,Jul,POINT (-59.68108 -7.106669999999999)
5,-7.113919999999999,-59.67718000000001,301.4,0.54,0.68,2017-07-29,432,N,VIIRS,n,1,289.5,1.4,0.0,,,,2017,7,29,4,32,2017-07-29 04:32:00,Jul,POINT (-59.67718000000001 -7.113919999999999)
6,-7.11044,-59.6799,331.5,0.55,0.68,2017-07-29,432,N,VIIRS,n,1,290.5,4.6,0.0,,,,2017,7,29,4,32,2017-07-29 04:32:00,Jul,POINT (-59.6799 -7.11044)
7,-7.11297,-59.68224,320.3,0.55,0.68,2017-07-29,432,N,VIIRS,n,1,290.5,1.4,0.0,,,,2017,7,29,4,32,2017-07-29 04:32:00,Jul,POINT (-59.68224 -7.11297)
8,-7.1100699999999994,-59.68025,339.5,0.56,0.43,2017-07-29,1709,N,VIIRS,n,1,306.5,6.6,0.0,,,,2017,7,29,17,9,2017-07-29 17:09:00,Jul,POINT (-59.68025 -7.110069999999999)
9,-7.25541,-59.71508000000001,312.5,0.41,0.45,2017-08-02,458,N,VIIRS,n,1,291.8,0.9,0.0,,,,2017,8,2,4,58,2017-08-02 04:58:00,Aug,POINT (-59.71508000000001 -7.25541)
10,-7.1246,-59.68212,339.6,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,304.4,16.1,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.68212 -7.1246)
11,-7.1212,-59.68264,341.7,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,299.3,9.5,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.68264 -7.1212)
12,-7.13652,-59.668969999999995,333.4,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,301.1,6.1,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.66896999999999 -7.13652)
13,-7.13312,-59.6695,333.3,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,298.5,32.0,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.6695 -7.13312)
14,-7.13369,-59.67318,353.3,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,303.2,25.8,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.67318 -7.13369)
15,-7.13028,-59.6737,352.1,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,302.5,25.8,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.6737 -7.13028)
16,-7.115589999999999,-59.75865,348.4,0.4,0.37,2017-08-02,1735,N,VIIRS,n,1,300.4,7.2,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.75865 -7.115589999999999)
17,-7.13255,-59.66584,347.8,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,316.9,32.0,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.66584 -7.13255)
18,-7.1359600000000025,-59.66529,337.0,0.41,0.37,2017-08-02,1735,N,VIIRS,n,1,301.1,6.1,0.0,,,,2017,8,2,17,35,2017-08-02 17:35:00,Aug,POINT (-59.66529 -7.135960000000001)
19,-7.13868,-59.66336,335.9,0.46,0.39,2017-08-03,1716,N,VIIRS,n,1,302.4,7.6,0.0,,,,2017,8,3,17,16,2017-08-03 17:16:00,Aug,POINT (-59.66336 -7.13868)
20,-7.181960000000001,-59.65704,334.2,0.46,0.39,2017-08-03,1716,N,VIIRS,n,1,300.6,24.2,0.0,,,,2017,8,3,17,16,2017-08-03 17:16:00,Aug,POINT (-59.65704 -7.181960000000001)
21,-7.12229,-59.68221,333.3,0.46,0.39,2017-08-03,1716,N,VIIRS,l,1,308.1,8.6,0.0,,,,2017,8,3,17,16,2017-08-03 17:16:00,Aug,POINT (-59.68221 -7.12229)
22,-7.185569999999999,-59.65654,337.2,0.46,0.39,2017-08-03,1716,N,VIIRS,n,1,311.7,24.2,0.0,,,,2017,8,3,17,16,2017-08-03 17:16:00,Aug,POINT (-59.65654 -7.185569999999999)
23,-7.1204600000000005,-59.67298,352.0,0.45,0.63,2017-08-04,600,N,VIIRS,n,1,292.3,8.2,0.0,,,,2017,8,4,6,0,2017-08-04 06:00:00,Aug,POINT (-59.67298 -7.12046)
24,-7.1140399999999975,-59.67645,318.3,0.45,0.63,2017-08-04,600,N,VIIRS,n,1,290.7,3.2,0.0,,,,2017,8,4,6,0,2017-08-04 06:00:00,Aug,POINT (-59.67645 -7.114039999999999)
25,-7.1695199999999994,-59.74644,367.0,0.6,0.53,2017-08-04,1657,N,VIIRS,h,1,365.8,500.2,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.74644 -7.169519999999999)
26,-7.11464,-59.676219999999994,332.2,0.6,0.53,2017-08-04,1657,N,VIIRS,l,1,307.1,6.9,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.67621999999999 -7.11464)
27,-7.1852300000000024,-59.66445,342.4,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,302.4,73.6,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.66445 -7.185230000000001)
28,-7.17615,-59.67115,342.9,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,304.8,67.0,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.67115 -7.17615)
29,-7.17093,-59.74397,367.0,0.6,0.53,2017-08-04,1657,N,VIIRS,h,1,341.5,815.3,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.74397 -7.17093)
30,-7.17443,-59.74565,355.3,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,300.8,500.2,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.74565 -7.17443)
31,-7.1817800000000025,-59.67588000000001,349.0,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,305.0,67.0,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.67588000000001 -7.181780000000001)
32,-7.18032,-59.66504000000001,341.8,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,299.2,43.1,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.66504 -7.18032)
33,-7.1859600000000015,-59.66983000000001,367.0,0.6,0.53,2017-08-04,1657,N,VIIRS,l,1,326.5,209.9,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.66983 -7.185960000000001)
34,-7.19085,-59.669059999999995,347.9,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,307.2,209.9,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.66905999999999 -7.19085)
35,-7.1654300000000015,-59.75304000000001,338.9,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,298.3,55.9,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.75304000000001 -7.165430000000001)
36,-7.18106,-59.67051,352.5,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,303.5,67.0,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.67051 -7.18106)
37,-7.16875,-59.740990000000004,339.4,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,299.1,143.6,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.74099 -7.16875)
38,-7.1646300000000025,-59.74734,350.8,0.6,0.53,2017-08-04,1657,N,VIIRS,n,1,304.1,55.9,0.0,,,,2017,8,4,16,57,2017-08-04 16:57:00,Aug,POINT (-59.74734 -7.164630000000001)
39,-7.19272,-59.66871999999999,302.4,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,291.0,1.4,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.66871999999999 -7.19272)
40,-7.1724,-59.7495,306.7,0.42,0.46,2017-08-05,542,N,VIIRS,n,1,290.7,3.3,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.7495 -7.1724)
41,-7.19695,-59.66941,309.2,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,290.8,1.9,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.66941 -7.19695)
42,-7.1921399999999975,-59.67273,312.0,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,291.1,2.5,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.67273 -7.192139999999999)
43,-7.16875,-59.74504,310.4,0.42,0.46,2017-08-05,542,N,VIIRS,n,1,291.6,1.8,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.74504 -7.16875)
44,-7.1682,-59.74881,346.7,0.42,0.46,2017-08-05,542,N,VIIRS,n,1,294.9,3.3,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.74881 -7.1682)
45,-7.16401,-59.74809000000001,308.3,0.42,0.46,2017-08-05,542,N,VIIRS,n,1,291.3,1.2,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.74809 -7.16401)
46,-7.1837100000000005,-59.67131,324.5,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,293.0,1.6,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.67131 -7.18371)
47,-7.17294,-59.74575,316.9,0.42,0.46,2017-08-05,542,N,VIIRS,n,1,293.5,1.8,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.74575 -7.17294)
48,-7.18428,-59.66734,317.0,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,292.2,2.3,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.66734 -7.18428)
49,-7.1676600000000015,-59.752559999999995,317.2,0.42,0.46,2017-08-05,542,N,VIIRS,n,1,292.0,3.3,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.75256 -7.167660000000001)
50,-7.18314,-59.67528000000001,302.9,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,291.3,1.6,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.67528000000001 -7.18314)
51,-7.1794899999999995,-59.67066,306.3,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,291.4,1.6,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.67066 -7.179489999999999)
52,-7.1890899999999975,-59.66401,304.8,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,290.8,1.4,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.66401 -7.189089999999999)
53,-7.19636,-59.67346,331.1,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,291.4,4.6,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.67346 -7.19636)
54,-7.188510000000001,-59.66799,324.9,0.43,0.46,2017-08-05,542,N,VIIRS,n,1,292.6,1.4,0.0,,,,2017,8,5,5,42,2017-08-05 05:42:00,Aug,POINT (-59.66799 -7.188510000000001)
55,-7.184419999999999,-59.66901,327.6,0.63,0.72,2017-08-05,1638,N,VIIRS,n,1,296.8,4.8,0.0,,,,2017,8,5,16,38,2017-08-05 16:38:00,Aug,POINT (-59.66901 -7.184419999999999)
56,-7.19775,-59.667069999999995,367.0,0.63,0.72,2017-08-05,1638,N,VIIRS,h,1,298.3,54.2,0.0,,,,2017,8,5,16,38,2017-08-05 16:38:00,Aug,POINT (-59.66707 -7.19775)
57,-7.170889999999999,-59.74955,340.2,0.63,0.72,2017-08-05,1638,N,VIIRS,n,1,297.5,6.7,0.0,,,,2017,8,5,16,38,2017-08-05 16:38:00,Aug,POINT (-59.74955 -7.170889999999999)
58,-7.205210000000001,-59.6722,335.6,0.63,0.72,2017-08-05,1638,N,VIIRS,n,1,294.2,27.7,0.0,,,,2017,8,5,16,38,2017-08-05 16:38:00,Aug,POINT (-59.6722 -7.205210000000001)
59,-7.1984600000000025,-59.67255,367.0,0.63,0.72,2017-08-05,1638,N,VIIRS,h,1,297.6,20.2,0.0,,,,2017,8,5,16,38,2017-08-05 16:38:00,Aug,POINT (-59.67255 -7.198460000000001)
60,-7.1672,-59.74783000000001,342.8,0.63,0.72,2017-08-05,1638,N,VIIRS,n,1,298.3,10.6,0.0,,,,2017,8,5,16,38,2017-08-05 16:38:00,Aug,POINT (-59.74783000000001 -7.1672)
