index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-18.1917,-53.2274,,4.7,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,1977.7,0.0,D,394.8,314.2,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.2274 -18.1917)
1,-18.1396,-53.2689,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,100,6.2,,593.9,0.0,D,386.2,305.7,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2689 -18.1396)
2,-18.1077,-53.2271,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,84,6.2,,73.9,0.0,D,333.8,303.4,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2271 -18.1077)
3,-18.1369,-53.2853,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,100,6.2,,589.2,0.0,D,385.9,303.6,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2853 -18.1369)
4,-18.1345,-53.2624,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,100,6.2,,265.0,0.0,D,361.3,303.3,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2624 -18.1345)
5,-18.1557,-53.2907,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,92,6.2,,135.1,0.0,D,344.7,304.4,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2907 -18.1557)
6,-18.1639,-53.2825,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,100,6.2,,637.3,0.0,D,388.1,303.7,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2825 -18.1639)
7,-18.1236,-53.2482,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,56,6.2,,31.9,0.0,D,324.1,298.9,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2482 -18.1236)
8,-18.1102,-53.2498,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,97,6.2,,215.5,0.0,D,355.1,304.3,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2498 -18.1102)
9,-18.1504,-53.284,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,92,6.2,,141.1,0.0,D,345.1,301.9,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.284 -18.1504)
10,-18.1422,-53.2923,,2.4,1.5,2018-08-23,1651,Aqua,MODIS,100,6.2,,346.4,0.0,D,368.2,301.8,2018,8,23,16,51,2018-08-23 16:51:00,Aug,POINT (-53.2923 -18.1422)
11,-18.1988,-53.1709,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,5991.6,0.0,D,444.4,319.3,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1709 -18.1988)
12,-18.2002,-53.1788,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,5088.0,0.0,D,436.1,321.1,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1788 -18.2002)
13,-18.2094,-53.2232,,4.7,2.0,2018-09-12,1804,Aqua,MODIS,53,6.2,,166.6,0.0,D,332.1,309.4,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.2232 -18.2094)
14,-18.1825,-53.1829,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,3399.1,0.0,D,417.0,312.5,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1829 -18.1825)
15,-18.1917,-53.2274,,4.7,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,1977.7,0.0,D,394.8,314.2,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.2274 -18.1917)
16,-18.177,-53.1419,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,60,6.2,,55.3,0.0,D,322.9,300.6,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1419 -18.177)
17,-18.186,-53.1868,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,2544.9,0.0,D,404.5,314.3,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1868 -18.186)
18,-18.1682,-53.1909,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,89,6.2,,302.2,0.0,D,342.0,305.9,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1909 -18.1682)
19,-18.2166,-53.1668,,4.8,2.0,2018-09-12,1804,Aqua,MODIS,100,6.2,,2327.6,0.0,D,400.5,310.0,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.1668 -18.2166)
20,-18.2083,-53.2153,,4.7,2.0,2018-09-12,1804,Aqua,MODIS,88,6.2,,292.1,0.0,D,340.5,310.8,2018,9,12,18,4,2018-09-12 18:04:00,Sep,POINT (-53.2153 -18.2083)
