index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-3.0823,-50.3365,,4.6,2.0,2018-11-17,1617,Aqua,MODIS,100,6.2,,2349.6,0.0,D,402.4,290.7,2018,11,17,16,17,2018-11-17 16:17:00,Nov,POINT (-50.3365 -3.0823)
1,-3.0316,-50.3743,,1.0,1.0,2018-10-19,1354,Terra,MODIS,80,6.2,,20.7,0.0,D,329.0,299.9,2018,10,19,13,54,2018-10-19 13:54:00,Oct,POINT (-50.3743 -3.0316)
2,-3.0909,-50.2738,,1.2,1.1,2018-10-19,1648,Aqua,MODIS,58,6.2,,10.7,0.0,D,314.3,293.9,2018,10,19,16,48,2018-10-19 16:48:00,Oct,POINT (-50.2738 -3.0909)
3,-3.0348,-50.3684,,1.2,1.1,2018-10-19,1648,Aqua,MODIS,49,6.2,,15.4,0.0,D,321.1,292.8,2018,10,19,16,48,2018-10-19 16:48:00,Oct,POINT (-50.3684 -3.0348)
4,-3.0322,-50.3634,,1.2,1.1,2018-10-19,1648,Aqua,MODIS,32,6.2,,7.6,0.0,D,313.4,292.2,2018,10,19,16,48,2018-10-19 16:48:00,Oct,POINT (-50.3634 -3.0322)
5,-3.0337,-50.3741,,1.2,1.1,2018-10-19,1648,Aqua,MODIS,73,6.2,,14.8,0.0,D,319.3,293.1,2018,10,19,16,48,2018-10-19 16:48:00,Oct,POINT (-50.3741 -3.0337)
6,-3.1116,-50.3308,,1.0,1.0,2018-10-22,458,Aqua,MODIS,81,6.2,,9.4,0.0,N,310.8,292.6,2018,10,22,4,58,2018-10-22 04:58:00,Oct,POINT (-50.3308 -3.1116)
7,-3.1103,-50.3399,,1.0,1.0,2018-10-22,458,Aqua,MODIS,80,6.2,,9.1,0.0,N,310.5,292.3,2018,10,22,4,58,2018-10-22 04:58:00,Oct,POINT (-50.3399 -3.1103)
8,-3.1038,-50.3203,,1.0,1.0,2018-10-22,458,Aqua,MODIS,40,6.2,,4.7,0.0,N,303.8,291.8,2018,10,22,4,58,2018-10-22 04:58:00,Oct,POINT (-50.3203 -3.1038)
9,-3.0551,-50.401,,1.0,1.0,2018-10-22,458,Aqua,MODIS,33,6.2,,3.7,0.0,N,301.0,287.5,2018,10,22,4,58,2018-10-22 04:58:00,Oct,POINT (-50.401 -3.0551)
10,-3.1025,-50.3295,,1.0,1.0,2018-10-22,458,Aqua,MODIS,100,6.2,,18.0,0.0,N,320.4,292.2,2018,10,22,4,58,2018-10-22 04:58:00,Oct,POINT (-50.3295 -3.1025)
11,-3.1123,-50.3407,,1.8,1.3,2018-10-23,1329,Terra,MODIS,73,6.2,,31.9,0.0,D,325.6,299.3,2018,10,23,13,29,2018-10-23 13:29:00,Oct,POINT (-50.3407 -3.1123)
