index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry
0,-9.3443,-65.6977,,3.2,1.7,2016-09-12,1729,Aqua,MODIS,100,6.2,,2570.3,0.0,D,429.2,299.9,2016,9,12,17,29,2016-09-12 17:29:00,Sep,POINT (-65.6977 -9.3443)
1,-9.342,-65.6936,,1.2,1.1,2016-08-23,1753,Aqua,MODIS,76,6.2,,19.4,0.0,D,328.1,303.0,2016,8,23,17,53,2016-08-23 17:53:00,Aug,POINT (-65.6936 -9.342000000000001)
2,-9.3187,-65.777,,1.8,1.3,2016-08-26,1824,Aqua,MODIS,71,6.2,,27.4,0.0,D,321.9,294.4,2016,8,26,18,24,2016-08-26 18:24:00,Aug,POINT (-65.777 -9.3187)
3,-9.3216,-65.6432,,1.8,1.3,2016-08-26,1824,Aqua,MODIS,82,6.2,,51.5,0.0,D,330.6,297.2,2016,8,26,18,24,2016-08-26 18:24:00,Aug,POINT (-65.64319999999999 -9.3216)
4,-9.3462,-65.7227,,1.8,1.3,2016-08-26,1824,Aqua,MODIS,100,6.2,,655.3,0.0,D,405.1,302.0,2016,8,26,18,24,2016-08-26 18:24:00,Aug,POINT (-65.7227 -9.3462)
5,-9.3071,-65.6284,,1.8,1.3,2016-08-26,1824,Aqua,MODIS,64,6.2,,51.2,0.0,D,331.1,297.1,2016,8,26,18,24,2016-08-26 18:24:00,Aug,POINT (-65.6284 -9.3071)
6,-9.3033,-65.6804,,1.8,1.3,2016-08-26,1824,Aqua,MODIS,94,6.2,,322.1,0.0,D,377.7,298.9,2016,8,26,18,24,2016-08-26 18:24:00,Aug,POINT (-65.68040000000001 -9.3033)
7,-9.2915,-65.6824,,1.8,1.3,2016-08-26,1824,Aqua,MODIS,94,6.2,,199.2,0.0,D,362.0,298.6,2016,8,26,18,24,2016-08-26 18:24:00,Aug,POINT (-65.6824 -9.291499999999999)
8,-9.2951,-65.6706,,4.1,1.9,2016-08-27,513,Aqua,MODIS,65,6.2,,47.9,0.0,N,305.5,291.8,2016,8,27,5,13,2016-08-27 05:13:00,Aug,POINT (-65.67059999999999 -9.2951)
9,-9.346,-65.6852,,1.1,1.1,2016-08-27,1438,Terra,MODIS,39,6.2,,11.1,0.0,D,321.1,300.4,2016,8,27,14,38,2016-08-27 14:38:00,Aug,POINT (-65.68519999999999 -9.346)
