index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type,daynight,brightness,bright_t31,year,month,day,hour,minute,datetime,month_name,geometry,group_id
0,-8.151,-55.2135,,3.3,1.7,2016-08-26,1646,Aqua,MODIS,100,6.2,,1732.2,0.0,D,409.9,300.0,2016,8,26,16,46,2016-08-26 16:46:00,Aug,POINT (-55.2135 -8.151),009
0,-14.2505,-54.5569,,2.1,1.4,2016-08-24,1657,Aqua,MODIS,100,6.2,,1736.2,0.0,D,441.9,321.1,2016,8,24,16,57,2016-08-24 16:57:00,Aug,POINT (-54.5569 -14.2505),010
0,-7.1363,-59.3001,,1.1,1.0,2016-08-25,1742,Aqua,MODIS,100,6.2,,1751.0,0.0,D,501.1,336.5,2016,8,25,17,42,2016-08-25 17:42:00,Aug,POINT (-59.3001 -7.1363),011
0,-9.3743,-59.6272,,4.3,1.9,2016-09-09,1658,Aqua,MODIS,100,6.2,,1751.6,0.0,D,394.1,298.6,2016,9,9,16,58,2016-09-09 16:58:00,Sep,POINT (-59.6272 -9.3743),012
0,-12.4413,-60.2858,,3.1,1.7,2016-08-03,1817,Aqua,MODIS,100,6.2,,1764.3,0.0,D,413.4,314.4,2016,8,3,18,17,2016-08-03 18:17:00,Aug,POINT (-60.2858 -12.4413),013
0,-5.6558,-45.2278,,1.3,1.1,2016-08-01,1653,Aqua,MODIS,100,6.2,,1773.3,0.0,D,479.6,334.1,2016,8,1,16,53,2016-08-01 16:53:00,Aug,POINT (-45.2278 -5.6558),014
0,-11.5011,-56.7467,,1.6,1.2,2016-07-15,1747,Aqua,MODIS,100,6.2,,1782.9,0.0,D,465.1,326.3,2016,7,15,17,47,2016-07-15 17:47:00,Jul,POINT (-56.7467 -11.5011),015
0,-4.6319,-46.6273,,1.9,1.3,2016-11-02,1622,Aqua,MODIS,100,6.2,,1791.1,0.0,D,451.8,309.5,2016,11,2,16,22,2016-11-02 16:22:00,Nov,POINT (-46.6273 -4.6319),016
0,-14.3647,-58.6485,,4.5,2.0,2016-07-15,1458,Terra,MODIS,100,6.2,,1809.8,0.0,D,392.7,305.7,2016,7,15,14,58,2016-07-15 14:58:00,Jul,POINT (-58.6485 -14.3647),017
0,-12.5035,-56.3688,,3.6,1.8,2016-10-08,1804,Aqua,MODIS,87,6.2,,1815.2,0.0,D,406.0,294.8,2016,10,8,18,4,2016-10-08 18:04:00,Oct,POINT (-56.3688 -12.5035),018
0,-11.9808,-60.5266,,3.2,1.7,2016-10-09,1710,Aqua,MODIS,100,6.2,,1820.7,0.0,D,413.6,292.4,2016,10,9,17,10,2016-10-09 17:10:00,Oct,POINT (-60.5266 -11.9808),019
0,-13.6235,-51.0545,,1.7,1.3,2016-09-12,1727,Aqua,MODIS,100,6.2,,1834.3,0.0,D,459.5,333.0,2016,9,12,17,27,2016-09-12 17:27:00,Sep,POINT (-51.0545 -13.6235),020
0,-7.0082,-59.3439,,3.8,1.8,2016-08-24,1659,Aqua,MODIS,100,6.2,,1861.7,0.0,D,403.3,295.3,2016,8,24,16,59,2016-08-24 16:59:00,Aug,POINT (-59.3439 -7.0082),021
0,-9.946,-45.9516,,3.5,1.8,2016-07-31,1609,Aqua,MODIS,100,6.2,,1866.8,0.0,D,409.0,308.4,2016,7,31,16,9,2016-07-31 16:09:00,Jul,POINT (-45.9516 -9.946),022
0,-6.7525,-55.633,,4.5,1.9,2016-08-03,1640,Aqua,MODIS,100,6.2,,1867.9,0.0,D,394.4,301.0,2016,8,3,16,40,2016-08-03 16:40:00,Aug,POINT (-55.633 -6.7525),023
0,-2.8046,-52.9038,,2.3,1.5,2016-12-09,1641,Aqua,MODIS,100,6.2,,1871.9,0.0,D,436.0,298.7,2016,12,9,16,41,2016-12-09 16:41:00,Dec,POINT (-52.9038 -2.8046),024
0,-13.5114,-53.6227,,2.5,1.5,2016-10-19,1746,Aqua,MODIS,100,6.2,,1891.8,0.0,D,433.0,303.5,2016,10,19,17,46,2016-10-19 17:46:00,Oct,POINT (-53.6227 -13.5114),025
0,-14.8061,-58.6718,,2.2,1.4,2016-08-05,1804,Aqua,MODIS,100,6.2,,1892.2,0.0,D,442.5,323.9,2016,8,5,18,4,2016-08-05 18:04:00,Aug,POINT (-58.6718 -14.8061),026
0,-12.9257,-60.6136,,2.5,1.5,2016-10-16,1716,Aqua,MODIS,100,6.2,,1911.0,0.0,D,431.6,306.2,2016,10,16,17,16,2016-10-16 17:16:00,Oct,POINT (-60.6136 -12.9257),027
0,-12.9564,-56.9796,,1.7,1.3,2016-08-03,1350,Terra,MODIS,100,6.2,,1935.5,0.0,D,463.8,330.6,2016,8,3,13,50,2016-08-03 13:50:00,Aug,POINT (-56.9796 -12.9564),028
0,-7.7761,-61.705,,1.2,1.1,2016-08-02,1735,Aqua,MODIS,100,6.2,,1962.7,0.0,D,496.2,400.1,2016,8,2,17,35,2016-08-02 17:35:00,Aug,POINT (-61.705 -7.7761),029
0,-9.3471,-65.7048,,3.2,1.7,2016-09-12,1729,Aqua,MODIS,100,6.2,,1966.0,0.0,D,416.6,298.0,2016,9,12,17,29,2016-09-12 17:29:00,Sep,POINT (-65.70480000000001 -9.347099999999999),030
0,-7.1848,-59.3832,,2.2,1.4,2016-09-07,1711,Aqua,MODIS,100,6.2,,1967.4,0.0,D,443.3,302.0,2016,9,7,17,11,2016-09-07 17:11:00,Sep,POINT (-59.3832 -7.1848),031
0,-19.1705,-39.8148,,3.6,1.8,2016-08-27,1547,Aqua,MODIS,82,6.2,,1980.6,0.0,D,409.9,305.9,2016,8,27,15,47,2016-08-27 15:47:00,Aug,POINT (-39.8148 -19.1705),032
0,-11.8691,-57.3151,,2.4,1.5,2016-07-13,1759,Aqua,MODIS,100,6.2,,2014.8,0.0,D,438.2,316.8,2016,7,13,17,59,2016-07-13 17:59:00,Jul,POINT (-57.3151 -11.8691),033
0,-19.3767,-50.9832,,2.2,1.5,2016-08-25,1315,Terra,MODIS,94,6.2,,2020.3,0.0,D,443.6,307.3,2016,8,25,13,15,2016-08-25 13:15:00,Aug,POINT (-50.9832 -19.3767),034
0,-18.6302,-57.2055,,1.7,1.3,2016-09-30,1714,Aqua,MODIS,100,6.2,,2025.5,0.0,D,466.3,328.1,2016,9,30,17,14,2016-09-30 17:14:00,Sep,POINT (-57.2055 -18.6302),035
0,-9.7994,-64.1391,,2.5,1.5,2016-08-27,1729,Aqua,MODIS,100,6.2,,2048.9,0.0,D,437.1,305.4,2016,8,27,17,29,2016-08-27 17:29:00,Aug,POINT (-64.1391 -9.7994),036
0,-9.6399,-45.7362,,1.9,1.3,2016-09-15,1621,Aqua,MODIS,100,6.2,,2062.7,0.0,D,458.0,330.1,2016,9,15,16,21,2016-09-15 16:21:00,Sep,POINT (-45.7362 -9.639900000000001),037
0,-10.3292,-57.1431,,4.6,2.0,2016-07-09,307,Terra,MODIS,100,6.2,,2068.5,0.0,N,395.4,293.8,2016,7,9,3,7,2016-07-09 03:07:00,Jul,POINT (-57.1431 -10.3292),038
0,-13.2155,-61.0076,,1.5,1.2,2016-09-25,1408,Terra,MODIS,100,6.2,,2079.3,0.0,D,476.0,309.1,2016,9,25,14,8,2016-09-25 14:08:00,Sep,POINT (-61.0076 -13.2155),039
0,-12.5125,-56.372,,3.6,1.8,2016-10-08,1804,Aqua,MODIS,94,6.2,,2094.9,0.0,D,412.3,298.3,2016,10,8,18,4,2016-10-08 18:04:00,Oct,POINT (-56.372 -12.5125),040
0,-13.501,-53.7761,,1.2,1.1,2016-09-12,1727,Aqua,MODIS,100,6.2,,2098.9,0.0,D,504.0,400.1,2016,9,12,17,27,2016-09-12 17:27:00,Sep,POINT (-53.7761 -13.501),041
0,-9.7096,-63.778999999999996,,4.3,1.9,2016-09-09,1836,Aqua,MODIS,0,6.2,,2101.4,0.0,D,401.0,288.7,2016,9,9,18,36,2016-09-09 18:36:00,Sep,POINT (-63.779 -9.7096),042
0,-13.4994,-53.7654,,1.2,1.1,2016-09-12,1727,Aqua,MODIS,100,6.2,,2101.9,0.0,D,503.9,400.1,2016,9,12,17,27,2016-09-12 17:27:00,Sep,POINT (-53.7654 -13.4994),043
0,-5.7707,-45.8563,,3.9,1.8,2016-07-24,1604,Aqua,MODIS,100,6.2,,2102.5,0.0,D,406.9,308.1,2016,7,24,16,4,2016-07-24 16:04:00,Jul,POINT (-45.8563 -5.7707),044
0,-9.2748,-59.0709,,3.9,1.8,2016-09-09,1658,Aqua,MODIS,100,6.2,,2115.9,0.0,D,407.4,296.8,2016,9,9,16,58,2016-09-09 16:58:00,Sep,POINT (-59.0709 -9.274800000000001),045
0,-6.4619,-53.4914,,4.0,1.9,2016-07-27,1634,Aqua,MODIS,100,6.2,,2128.2,0.0,D,406.7,306.8,2016,7,27,16,34,2016-07-27 16:34:00,Jul,POINT (-53.4914 -6.4619),046
0,-3.3439,-46.5205,,1.2,1.1,2016-10-04,1653,Aqua,MODIS,100,6.2,,2130.5,0.0,D,501.8,338.2,2016,10,4,16,53,2016-10-04 16:53:00,Oct,POINT (-46.5205 -3.3439),047
0,-9.8363,-63.713,,2.3,1.5,2016-08-27,1729,Aqua,MODIS,100,6.2,,2136.4,0.0,D,444.7,308.2,2016,8,27,17,29,2016-08-27 17:29:00,Aug,POINT (-63.713 -9.8363),048
0,-7.7776,-61.7158,,1.2,1.1,2016-08-02,1735,Aqua,MODIS,100,6.2,,2156.4,0.0,D,502.4,400.1,2016,8,2,17,35,2016-08-02 17:35:00,Aug,POINT (-61.7158 -7.7776),049
0,-3.3536,-46.519,,1.2,1.1,2016-10-04,1653,Aqua,MODIS,100,6.2,,2160.0,0.0,D,502.6,400.1,2016,10,4,16,53,2016-10-04 16:53:00,Oct,POINT (-46.519 -3.3536),050
0,-9.2645,-59.0434,,3.9,1.8,2016-09-09,1658,Aqua,MODIS,100,6.2,,2172.4,0.0,D,409.2,298.7,2016,9,9,16,58,2016-09-09 16:58:00,Sep,POINT (-59.0434 -9.2645),051
0,-9.2706,-59.0351,,3.9,1.8,2016-09-09,1658,Aqua,MODIS,100,6.2,,2189.7,0.0,D,409.5,299.3,2016,9,9,16,58,2016-09-09 16:58:00,Sep,POINT (-59.0351 -9.2706),052
0,-9.7638,-46.2049,,2.8,1.6,2016-08-23,1615,Aqua,MODIS,100,6.2,,2207.7,0.0,D,433.2,319.9,2016,8,23,16,15,2016-08-23 16:15:00,Aug,POINT (-46.2049 -9.7638),053
0,-10.1209,-44.5731,,1.3,1.1,2016-11-05,1651,Aqua,MODIS,100,6.2,,2213.7,0.0,D,498.5,337.3,2016,11,5,16,51,2016-11-05 16:51:00,Nov,POINT (-44.5731 -10.1209),054
0,-18.788,-50.6271,,4.2,1.9,2016-07-06,1750,Aqua,MODIS,100,6.2,,2223.7,0.0,D,405.5,304.7,2016,7,6,17,50,2016-07-06 17:50:00,Jul,POINT (-50.6271 -18.788),055
0,-7.7815,-61.693999999999996,,1.3,1.1,2016-08-02,1444,Terra,MODIS,100,6.2,,2226.1,0.0,D,500.0,362.8,2016,8,2,14,44,2016-08-02 14:44:00,Aug,POINT (-61.694 -7.7815),056
0,-7.7874,-61.7144,,1.2,1.1,2016-08-02,1735,Aqua,MODIS,100,6.2,,2228.8,0.0,D,504.8,400.1,2016,8,2,17,35,2016-08-02 17:35:00,Aug,POINT (-61.7144 -7.7874),057
0,-18.0849,-52.9744,,3.0,1.7,2016-07-23,139,Terra,MODIS,100,6.2,,2269.5,0.0,N,426.8,298.4,2016,7,23,1,39,2016-07-23 01:39:00,Jul,POINT (-52.9744 -18.0849),058
0,-11.5474,-51.8882,,2.2,1.4,2016-08-07,1325,Terra,MODIS,100,6.2,,2269.7,0.0,D,452.4,316.5,2016,8,7,13,25,2016-08-07 13:25:00,Aug,POINT (-51.8882 -11.5474),059
0,-20.7796,-57.7779,,1.2,1.1,2016-09-12,1726,Aqua,MODIS,100,6.2,,2326.0,0.0,D,503.6,400.1,2016,9,12,17,26,2016-09-12 17:26:00,Sep,POINT (-57.7779 -20.7796),060
0,-2.1611,-46.4608,,2.9,1.6,2016-11-20,1611,Aqua,MODIS,75,6.2,,2326.7,0.0,D,431.7,290.2,2016,11,20,16,11,2016-11-20 16:11:00,Nov,POINT (-46.4608 -2.1611),061
0,-9.6437,-64.6963,,2.7,1.6,2016-08-27,1729,Aqua,MODIS,100,6.2,,2341.1,0.0,D,436.8,305.2,2016,8,27,17,29,2016-08-27 17:29:00,Aug,POINT (-64.69629999999999 -9.643700000000001),062
0,-6.9316,-59.1269,,4.8,2.0,2016-08-17,1653,Aqua,MODIS,100,6.2,,2344.0,0.0,D,399.5,294.9,2016,8,17,16,53,2016-08-17 16:53:00,Aug,POINT (-59.1269 -6.9316),063
0,-14.3644,-58.6428,,4.5,2.0,2016-07-15,1458,Terra,MODIS,100,6.2,,2359.0,0.0,D,403.6,306.0,2016,7,15,14,58,2016-07-15 14:58:00,Jul,POINT (-58.6428 -14.3644),064
0,-3.6236,-41.5285,,4.4,1.9,2016-10-02,1233,Terra,MODIS,100,6.2,,2365.8,0.0,D,405.3,303.5,2016,10,2,12,33,2016-10-02 12:33:00,Oct,POINT (-41.5285 -3.6236),065
0,-6.926,-59.083999999999996,,4.8,2.0,2016-08-17,1653,Aqua,MODIS,100,6.2,,2377.7,0.0,D,400.4,295.3,2016,8,17,16,53,2016-08-17 16:53:00,Aug,POINT (-59.084 -6.926),066
0,-12.607999999999999,-52.9987,,1.3,1.1,2016-08-24,1408,Terra,MODIS,100,6.2,,2399.1,0.0,D,500.0,349.0,2016,8,24,14,8,2016-08-24 14:08:00,Aug,POINT (-52.9987 -12.608),067
0,-5.9696,-59.9628,,3.1,1.7,2016-07-30,1705,Aqua,MODIS,100,6.2,,2450.5,0.0,D,429.4,305.8,2016,7,30,17,5,2016-07-30 17:05:00,Jul,POINT (-59.9628 -5.9696),068
0,-10.0183,-64.6046,,3.7,1.8,2016-09-09,1836,Aqua,MODIS,94,6.2,,2451.6,0.0,D,417.4,296.0,2016,9,9,18,36,2016-09-09 18:36:00,Sep,POINT (-64.6046 -10.0183),069
0,-9.6889,-44.0523,,4.3,1.9,2016-11-06,1556,Aqua,MODIS,100,6.2,,2475.4,0.0,D,409.2,309.2,2016,11,6,15,56,2016-11-06 15:56:00,Nov,POINT (-44.0523 -9.6889),070
0,-9.3443,-65.6977,,3.2,1.7,2016-09-12,1729,Aqua,MODIS,100,6.2,,2570.3,0.0,D,429.2,299.9,2016,9,12,17,29,2016-09-12 17:29:00,Sep,POINT (-65.6977 -9.3443),071
0,-5.4961,-43.9971,,2.1,1.4,2016-10-11,1659,Aqua,MODIS,100,6.2,,2607.7,0.0,D,461.4,320.6,2016,10,11,16,59,2016-10-11 16:59:00,Oct,POINT (-43.9971 -5.4961),072
0,-5.2259,-43.5229,,2.4,1.5,2016-10-11,1659,Aqua,MODIS,100,6.2,,2620.4,0.0,D,453.5,322.9,2016,10,11,16,59,2016-10-11 16:59:00,Oct,POINT (-43.5229 -5.2259),073
0,-8.0001,-55.321999999999996,,3.3,1.7,2016-08-10,1646,Aqua,MODIS,100,6.2,,2749.3,0.0,D,430.5,319.4,2016,8,10,16,46,2016-08-10 16:46:00,Aug,POINT (-55.322 -8.0001),074
0,-11.6106,-55.00100000000001,,2.0,1.4,2016-08-08,1657,Aqua,MODIS,100,6.2,,2780.9,0.0,D,469.2,328.1,2016,8,8,16,57,2016-08-08 16:57:00,Aug,POINT (-55.001 -11.6106),075
0,-5.9510000000000005,-59.9369,,3.1,1.7,2016-07-30,1705,Aqua,MODIS,100,6.2,,2818.1,0.0,D,436.8,304.0,2016,7,30,17,5,2016-07-30 17:05:00,Jul,POINT (-59.9369 -5.951000000000001),076
0,-3.1968,-53.2197,,1.9,1.3,2016-10-13,1647,Aqua,MODIS,100,6.2,,2831.4,0.0,D,476.1,310.2,2016,10,13,16,47,2016-10-13 16:47:00,Oct,POINT (-53.2197 -3.1968),077
0,-7.1892,-55.0336,,3.1,1.7,2016-08-10,1646,Aqua,MODIS,100,6.2,,2861.9,0.0,D,438.1,310.9,2016,8,10,16,46,2016-08-10 16:46:00,Aug,POINT (-55.0336 -7.1892),078
0,-9.362,-48.516999999999996,,3.1,1.7,2016-08-30,1621,Aqua,MODIS,100,6.2,,2864.8,0.0,D,437.2,305.6,2016,8,30,16,21,2016-08-30 16:21:00,Aug,POINT (-48.517 -9.362),079
0,-3.6231,-41.5206,,4.4,1.9,2016-10-02,1233,Terra,MODIS,100,6.2,,2911.9,0.0,D,414.2,304.7,2016,10,2,12,33,2016-10-02 12:33:00,Oct,POINT (-41.5206 -3.6231),080
0,-9.253,-65.3685,,2.5,1.5,2016-08-17,1830,Aqua,MODIS,75,6.2,,2942.5,0.0,D,454.3,289.1,2016,8,17,18,30,2016-08-17 18:30:00,Aug,POINT (-65.3685 -9.253),081
0,-18.082,-52.9463,,3.0,1.6,2016-07-23,139,Terra,MODIS,100,6.2,,2975.4,0.0,N,440.9,304.0,2016,7,23,1,39,2016-07-23 01:39:00,Jul,POINT (-52.9463 -18.082),082
0,-7.1887,-55.0268,,3.1,1.7,2016-08-10,1646,Aqua,MODIS,100,6.2,,2981.0,0.0,D,440.2,310.9,2016,8,10,16,46,2016-08-10 16:46:00,Aug,POINT (-55.0268 -7.1887),083
0,-5.4991,-44.0163,,2.1,1.4,2016-10-11,1659,Aqua,MODIS,100,6.2,,2997.9,0.0,D,469.8,327.0,2016,10,11,16,59,2016-10-11 16:59:00,Oct,POINT (-44.0163 -5.4991),084
0,-10.3285,-57.1383,,4.6,2.0,2016-07-09,307,Terra,MODIS,100,6.2,,3112.4,0.0,N,413.1,294.1,2016,7,9,3,7,2016-07-09 03:07:00,Jul,POINT (-57.1383 -10.3285),085
0,-6.7477,-55.5933,,4.4,1.9,2016-08-03,1640,Aqua,MODIS,94,6.2,,3121.9,0.0,D,416.9,304.8,2016,8,3,16,40,2016-08-03 16:40:00,Aug,POINT (-55.5933 -6.7477),086
0,-13.1839,-55.3655,,4.0,1.9,2016-07-25,1645,Aqua,MODIS,100,6.2,,3149.6,0.0,D,424.7,314.1,2016,7,25,16,45,2016-07-25 16:45:00,Jul,POINT (-55.3655 -13.1839),087
0,-9.2431,-65.3932,,2.5,1.5,2016-08-17,1830,Aqua,MODIS,100,6.2,,3275.6,0.0,D,460.7,304.4,2016,8,17,18,30,2016-08-17 18:30:00,Aug,POINT (-65.39319999999999 -9.2431),088
0,-7.069,-59.4479,,3.9,1.8,2016-08-08,1659,Aqua,MODIS,100,6.2,,3285.6,0.0,D,427.9,304.6,2016,8,8,16,59,2016-08-08 16:59:00,Aug,POINT (-59.4479 -7.069),089
0,-6.9301,-59.1191,,4.8,2.0,2016-08-17,1653,Aqua,MODIS,100,6.2,,3312.0,0.0,D,414.2,296.1,2016,8,17,16,53,2016-08-17 16:53:00,Aug,POINT (-59.1191 -6.9301),090
0,-13.1882,-55.361000000000004,,4.0,1.9,2016-07-25,1645,Aqua,MODIS,100,6.2,,3384.5,0.0,D,428.0,312.5,2016,7,25,16,45,2016-07-25 16:45:00,Jul,POINT (-55.361 -13.1882),091
0,-5.2222,-43.51600000000001,,2.4,1.5,2016-10-11,1659,Aqua,MODIS,100,6.2,,3782.4,0.0,D,474.8,325.3,2016,10,11,16,59,2016-10-11 16:59:00,Oct,POINT (-43.51600000000001 -5.2222),092
0,-6.7461,-55.6016,,4.4,1.9,2016-08-03,1640,Aqua,MODIS,94,6.2,,4100.6,0.0,D,429.8,305.8,2016,8,3,16,40,2016-08-03 16:40:00,Aug,POINT (-55.6016 -6.7461),093
0,-10.3115,-57.1459,,4.6,2.0,2016-07-09,307,Terra,MODIS,100,6.2,,4139.2,0.0,N,426.6,295.1,2016,7,9,3,7,2016-07-09 03:07:00,Jul,POINT (-57.1459 -10.3115),094
0,-10.3107,-57.1409,,4.6,2.0,2016-07-09,307,Terra,MODIS,100,6.2,,4194.0,0.0,N,427.3,294.4,2016,7,9,3,7,2016-07-09 03:07:00,Jul,POINT (-57.1409 -10.3107),095
0,-5.4959,-44.0043,,2.1,1.4,2016-10-11,1659,Aqua,MODIS,100,6.2,,4439.3,0.0,D,494.0,331.2,2016,10,11,16,59,2016-10-11 16:59:00,Oct,POINT (-44.0043 -5.4959),096
0,-7.0635,-59.4528,,3.9,1.8,2016-08-08,1659,Aqua,MODIS,100,6.2,,4525.9,0.0,D,444.2,307.2,2016,8,8,16,59,2016-08-08 16:59:00,Aug,POINT (-59.4528 -7.0635),097
0,-7.9963,-55.3152,,3.3,1.7,2016-08-10,1646,Aqua,MODIS,100,6.2,,4904.6,0.0,D,461.0,323.5,2016,8,10,16,46,2016-08-10 16:46:00,Aug,POINT (-55.3152 -7.9963),098
0,-9.2393,-65.3705,,2.5,1.5,2016-08-17,1830,Aqua,MODIS,87,6.2,,5003.3,0.0,D,485.9,301.8,2016,8,17,18,30,2016-08-17 18:30:00,Aug,POINT (-65.37050000000001 -9.2393),099
0,-5.9546,-59.9648,,3.1,1.7,2016-07-30,1705,Aqua,MODIS,100,6.2,,7836.1,0.0,D,496.1,317.3,2016,7,30,17,5,2016-07-30 17:05:00,Jul,POINT (-59.9648 -5.9546),100
0,-5.7127,-44.8456,,1.2,1.1,2017-08-24,1628,Aqua,MODIS,100,6.2,,1904.0,0.0,D,497.4,341.7,2017,8,24,16,28,2017-08-24 16:28:00,Aug,POINT (-44.8456 -5.7127),001
0,-11.4231,-55.0252,,1.6,1.2,2017-10-05,1704,Aqua,MODIS,100,6.2,,1908.9,0.0,D,470.6,330.7,2017,10,5,17,4,2017-10-05 17:04:00,Oct,POINT (-55.0252 -11.4231),002
0,-20.2127,-49.2052,,1.1,1.0,2017-09-14,432,Aqua,MODIS,100,6.2,,1924.4,0.0,N,504.0,400.1,2017,9,14,4,32,2017-09-14 04:32:00,Sep,POINT (-49.2052 -20.2127),003
0,-2.8335,-52.8982,,4.5,1.9,2017-12-09,1749,Aqua,MODIS,75,6.2,,1924.7,0.0,D,395.6,286.0,2017,12,9,17,49,2017-12-09 17:49:00,Dec,POINT (-52.8982 -2.8335),004
0,-11.3662,-42.8828,,3.0,1.7,2017-10-28,1242,Terra,MODIS,100,6.2,,1924.9,0.0,D,419.9,310.3,2017,10,28,12,42,2017-10-28 12:42:00,Oct,POINT (-42.8828 -11.3662),005
0,-10.4002,-50.843999999999994,,3.7,1.8,2017-09-25,1627,Aqua,MODIS,100,6.2,,1925.5,0.0,D,407.3,309.5,2017,9,25,16,27,2017-09-25 16:27:00,Sep,POINT (-50.84399999999999 -10.4002),006
0,-9.7234,-64.7094,,3.7,1.8,2017-07-26,1836,Aqua,MODIS,100,6.2,,1934.1,0.0,D,407.6,303.7,2017,7,26,18,36,2017-07-26 18:36:00,Jul,POINT (-64.7094 -9.7234),007
0,-6.4877,-53.0419,,3.7,1.8,2017-08-31,1634,Aqua,MODIS,100,6.2,,1953.4,0.0,D,408.3,303.7,2017,8,31,16,34,2017-08-31 16:34:00,Aug,POINT (-53.0419 -6.4877),008
0,-9.8225,-64.0146,,1.1,1.1,2017-08-19,1747,Aqua,MODIS,100,6.2,,1964.9,0.0,D,500.3,339.8,2017,8,19,17,47,2017-08-19 17:47:00,Aug,POINT (-64.0146 -9.8225),009
0,-11.7136,-55.3784,,1.2,1.1,2017-10-21,1414,Terra,MODIS,100,6.2,,1967.1,0.0,D,500.0,361.3,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-55.3784 -11.7136),010
0,-9.3952,-65.5026,,1.8,1.3,2017-07-27,1741,Aqua,MODIS,100,6.2,,1986.5,0.0,D,460.4,326.6,2017,7,27,17,41,2017-07-27 17:41:00,Jul,POINT (-65.5026 -9.395200000000001),011
0,-5.7442,-45.6711,,1.6,1.3,2017-09-02,1622,Aqua,MODIS,100,6.2,,1986.5,0.0,D,467.9,322.5,2017,9,2,16,22,2017-09-02 16:22:00,Sep,POINT (-45.6711 -5.7442),012
0,-5.2341,-46.3367,,3.2,1.7,2017-10-22,1610,Aqua,MODIS,100,6.2,,1990.0,0.0,D,418.7,307.8,2017,10,22,16,10,2017-10-22 16:10:00,Oct,POINT (-46.3367 -5.2341),013
0,-17.3382,-54.7422,,1.2,1.1,2017-07-13,209,Terra,MODIS,100,6.2,,1995.0,0.0,N,500.0,347.8,2017,7,13,2,9,2017-07-13 02:09:00,Jul,POINT (-54.7422 -17.3382),014
0,-11.4212,-55.0112,,1.6,1.2,2017-10-05,1704,Aqua,MODIS,100,6.2,,1997.3,0.0,D,473.4,325.3,2017,10,5,17,4,2017-10-05 17:04:00,Oct,POINT (-55.0112 -11.4212),015
0,-21.4089,-47.6369,,1.1,1.1,2017-09-21,1648,Aqua,MODIS,100,6.2,,2006.1,0.0,D,502.3,400.1,2017,9,21,16,48,2017-09-21 16:48:00,Sep,POINT (-47.6369 -21.4089),016
0,-19.9935,-48.3346,,2.2,1.4,2017-09-14,1358,Terra,MODIS,100,6.2,,2009.7,0.0,D,445.8,327.4,2017,9,14,13,58,2017-09-14 13:58:00,Sep,POINT (-48.3346 -19.9935),017
0,-6.8496,-60.0361,,1.2,1.1,2017-07-29,1730,Aqua,MODIS,100,6.2,,2014.1,0.0,D,501.4,400.1,2017,7,29,17,30,2017-07-29 17:30:00,Jul,POINT (-60.0361 -6.8496),018
0,-5.5491,-43.6013,,1.2,1.1,2017-09-13,1311,Terra,MODIS,100,6.2,,2038.7,0.0,D,500.0,328.2,2017,9,13,13,11,2017-09-13 13:11:00,Sep,POINT (-43.6013 -5.5491),019
0,-4.8764,-56.2269,,1.5,1.2,2017-08-02,1705,Aqua,MODIS,100,6.2,,2043.7,0.0,D,475.6,321.7,2017,8,2,17,5,2017-08-02 17:05:00,Aug,POINT (-56.2269 -4.8764),020
0,-5.2985,-46.6412,,1.2,1.1,2017-09-16,1634,Aqua,MODIS,100,6.2,,2044.4,0.0,D,500.6,400.1,2017,9,16,16,34,2017-09-16 16:34:00,Sep,POINT (-46.6412 -5.2985),021
0,-11.414000000000001,-55.0354,,1.6,1.2,2017-10-05,1704,Aqua,MODIS,100,6.2,,2046.3,0.0,D,474.6,313.2,2017,10,5,17,4,2017-10-05 17:04:00,Oct,POINT (-55.0354 -11.414),022
0,-4.8655,-56.2284,,1.5,1.2,2017-08-02,1705,Aqua,MODIS,100,6.2,,2048.8,0.0,D,475.8,324.2,2017,8,2,17,5,2017-08-02 17:05:00,Aug,POINT (-56.2284 -4.8655),023
0,-8.1683,-61.3632,,1.2,1.1,2017-08-05,1735,Aqua,MODIS,100,6.2,,2053.9,0.0,D,502.1,341.3,2017,8,5,17,35,2017-08-05 17:35:00,Aug,POINT (-61.3632 -8.1683),024
0,-8.2507,-61.5065,,1.2,1.1,2017-08-05,1735,Aqua,MODIS,100,6.2,,2054.6,0.0,D,500.1,336.4,2017,8,5,17,35,2017-08-05 17:35:00,Aug,POINT (-61.5065 -8.2507),025
0,-5.5866,-43.5563,,4.5,2.0,2017-08-30,1551,Aqua,MODIS,100,6.2,,2055.5,0.0,D,398.6,303.8,2017,8,30,15,51,2017-08-30 15:51:00,Aug,POINT (-43.5563 -5.5866),026
0,-13.3689,-51.0092,,2.5,1.5,2017-10-21,1414,Terra,MODIS,100,6.2,,2058.7,0.0,D,438.0,310.4,2017,10,21,14,14,2017-10-21 14:14:00,Oct,POINT (-51.0092 -13.3689),027
0,-5.3,-46.6518,,1.2,1.1,2017-09-16,1634,Aqua,MODIS,100,6.2,,2085.7,0.0,D,501.9,400.1,2017,9,16,16,34,2017-09-16 16:34:00,Sep,POINT (-46.6518 -5.3),028
