frp,latitude,longitude,instrument,is_top_point,date,time
64.5,-5.9643,-59.9434,MODIS,False,2016-07-30,14:13:00
29.5,-5.9152,-59.9241,MODIS,False,2016-07-30,14:13:00
25.0,-5.905,-59.9227,MODIS,False,2016-07-30,14:13:00
21.9,-5.9283,-59.9741,MODIS,False,2016-07-30,14:13:00
15.2,-5.8957,-59.9268,MODIS,False,2016-07-30,14:13:00
43.5,-5.9059,-59.9282,MODIS,False,2016-07-30,14:13:00
27.9,-5.9032,-59.9343,MODIS,False,2016-07-30,14:13:00
29.7,-5.9134,-59.9358,MODIS,False,2016-07-30,14:13:00
7836.1,-5.9546,-59.9648,MODIS,False,2016-07-30,17:05:00
133.8,-5.904,-59.9204,MODIS,False,2016-07-30,17:05:00
79.3,-5.9026,-59.9157,MODIS,False,2016-07-30,17:05:00
34.3,-5.9175,-59.9136,MODIS,False,2016-07-30,17:05:00
93.8,-5.9583,-59.9929,MODIS,False,2016-07-30,17:05:00
883.7,-5.9659,-59.9349,MODIS,False,2016-07-30,17:05:00
2818.1,-5.9510000000000005,-59.9369,MODIS,False,2016-07-30,17:05:00
2450.5,-5.9696,-59.9628,MODIS,False,2016-07-30,17:05:00
163.4,-5.9077,-59.9477,MODIS,False,2016-07-30,17:05:00
164.7,-5.9227,-59.9457,MODIS,False,2016-07-30,17:05:00
215.7,-5.9061,-59.94300000000001,MODIS,False,2016-07-30,17:05:00
175.5,-5.921,-59.9409,MODIS,False,2016-07-30,17:05:00
66.8,-5.9435,-59.9569,MODIS,False,2016-07-31,02:31:00
5.4,-5.9396,-59.9942,MODIS,False,2016-07-31,02:31:00
15.9,-5.9460000000000015,-59.9749,MODIS,False,2016-07-31,02:31:00
17.1,-5.955,-59.9736,MODIS,False,2016-07-31,02:31:00
22.9,-5.9358,-59.9672,MODIS,False,2016-07-31,02:31:00
18.9,-5.9345,-59.9582,MODIS,False,2016-07-31,02:31:00
147.4,-5.9448,-59.9659,MODIS,False,2016-07-31,02:31:00
36.1,-5.9422,-59.9479,MODIS,False,2016-07-31,02:31:00
76.4,-5.9538,-59.9646,MODIS,False,2016-07-31,02:31:00
40.1,-5.9525,-59.9556,MODIS,False,2016-07-31,02:31:00
32.1,-5.9512,-59.9466,MODIS,False,2016-07-31,02:31:00
17.3,-5.9615,-59.9543,MODIS,False,2016-07-31,02:31:00
18.8,-5.9602,-59.9453,MODIS,False,2016-07-31,02:31:00
20.0,-5.8941,-59.9332,MODIS,False,2016-07-31,02:32:00
8.1,-5.8959,-59.9287,MODIS,False,2016-07-31,05:30:00
27.8,-5.9382,-59.9531,MODIS,False,2016-07-31,05:30:00
20.5,-5.9368,-59.9621,MODIS,False,2016-07-31,05:30:00
4.9,-5.9588,-59.9378,MODIS,False,2016-07-31,05:30:00
16.9,-5.9575,-59.9467,MODIS,False,2016-07-31,05:30:00
9.6,-5.9561,-59.9557,MODIS,False,2016-07-31,05:30:00
6.1,-5.9498,-59.9365,MODIS,False,2016-07-31,05:30:00
24.2,-5.9485,-59.9454,MODIS,False,2016-07-31,05:30:00
5.1,-5.9445,-59.9724,MODIS,False,2016-07-31,05:30:00
26.0,-5.9471,-59.9544,MODIS,False,2016-07-31,05:30:00
84.6,-5.9458,-59.9634,MODIS,False,2016-07-31,05:30:00
18.5,-5.9395,-59.9441,MODIS,False,2016-07-31,05:30:00
248.6,-5.9503,-59.9534,MODIS,False,2016-07-31,14:56:00
132.6,-5.9402,-59.9589,MODIS,False,2016-07-31,14:56:00
208.4,-5.9543,-59.9607,MODIS,False,2016-07-31,14:56:00
67.3,-5.933,-59.9756,MODIS,False,2016-07-31,14:56:00
107.1,-5.9439,-60.0009,MODIS,False,2016-07-31,14:56:00
227.8,-5.9471,-59.9772,MODIS,False,2016-07-31,14:56:00
127.8,-5.9371,-59.9829,MODIS,False,2016-07-31,14:56:00
398.3,-5.9418,-59.9764,MODIS,False,2016-07-31,17:48:00
107.3,-5.8984,-59.9504,MODIS,False,2016-07-31,17:48:00
50.7,-5.8999,-59.96100000000001,MODIS,False,2016-07-31,17:48:00
24.4,-5.8902,-59.9624,MODIS,False,2016-07-31,17:48:00
91.1,-5.9557,-59.9783,MODIS,False,2016-07-31,17:48:00
310.2,-5.9515,-59.9749,MODIS,False,2016-07-31,17:48:00
56.4,-5.9529999999999985,-59.9854,MODIS,False,2016-07-31,17:48:00
156.9,-5.9321,-59.9779,MODIS,False,2016-07-31,17:48:00
34.6,-5.9606,-59.9452,MODIS,False,2016-07-31,17:48:00
37.3,-5.9622,-59.9557,MODIS,False,2016-07-31,17:48:00
39.3,-5.9510000000000005,-59.9466,MODIS,False,2016-07-31,17:48:00
56.5,-5.9525,-59.9571,MODIS,False,2016-07-31,17:48:00
97.6,-5.9541,-59.9677,MODIS,False,2016-07-31,17:48:00
83.9,-5.9499,-59.9643,MODIS,False,2016-07-31,17:48:00
358.4,-5.9402,-59.9658,MODIS,False,2016-07-31,17:48:00
158.9,-5.9306,-59.9673,MODIS,False,2016-07-31,17:48:00
32.6,-5.9423,-59.9583,MODIS,False,2016-08-01,03:14:00
37.5,-5.9417,-59.9634,MODIS,False,2016-08-01,03:14:00
34.0,-5.9374,-59.963,MODIS,False,2016-08-01,06:13:00
6.4,-5.932,-59.9466,MODIS,False,2016-08-02,02:19:00
20.8,-5.9337,-59.9587,MODIS,False,2016-08-02,02:19:00
10.7,-5.9331,-59.952,MODIS,False,2016-08-02,05:18:00
105.6,-5.9193,-59.9681,MODIS,False,2016-08-02,14:44:00
126.2,-5.9212,-59.9543,MODIS,False,2016-08-02,14:44:00
31.7,-5.9322,-59.9558,MODIS,False,2016-08-02,14:44:00
19.7,-5.9052,-59.9589,MODIS,False,2016-08-02,17:36:00
57.9,-5.9245,-59.9653,MODIS,False,2016-08-02,17:36:00
28.9,-5.9232,-59.9562,MODIS,False,2016-08-02,17:36:00
45.3,-5.9321,-59.9485,MODIS,False,2016-08-02,17:36:00
21.6,-5.9334,-59.9575,MODIS,False,2016-08-02,17:36:00
21.0,-5.9346,-59.9666,MODIS,False,2016-08-02,17:36:00
60.6,-5.9256,-59.9651,MODIS,False,2016-08-03,13:49:00
6.7,-5.932,-60.0016,MODIS,False,2016-08-07,02:38:00
23.1,-5.9366,-60.0003,MODIS,False,2016-08-07,17:54:00
17.5,-5.9394,-60.0034,MODIS,False,2016-08-09,17:42:00
